,article_name,country,treatment
916,Artificial turf,6,LDA
917,Assembly line,6,LDA
918,Barbed wire,6,LDA
919,Bed,6,LDA
920,Benjamin Franklin,6,LDA
921,Bronze Age,6,LDA
922,Camera obscura,6,LDA
923,Camping,6,LDA
924,Canal,6,LDA
925,Catapult,6,LDA
926,Combine harvester,6,LDA
927,Concertina wire,6,LDA
928,Conveyor belt,6,LDA
929,Crane (machine),6,LDA
930,Crossbow,6,LDA
931,Dental braces,6,LDA
932,Drill,6,LDA
933,Eadweard Muybridge,6,LDA
934,Elevator,6,LDA
935,Escalator,6,LDA
936,Factory,6,LDA
937,Fountain pen,6,LDA
938,Gas lighting,6,LDA
939,History of books,6,LDA
940,History of printing,6,LDA
941,History of technology,6,LDA
942,History of the firearm,6,LDA
943,Hook-and-loop fastener,6,LDA
944,Invention,6,LDA
945,Iron Age,6,LDA
946,Knot,6,LDA
947,Lenticular printing,6,LDA
948,Love lock,6,LDA
949,Luddite,6,LDA
950,Machine tool,6,LDA
951,Machining,6,LDA
952,Mary Babnik Brown,6,LDA
953,Mass production,6,LDA
954,Metal detector,6,LDA
955,Milling (machining),6,LDA
956,Mimeograph,6,LDA
957,Mining,6,LDA
958,Mortise and tenon,6,LDA
959,Muslim world,6,LDA
960,Neolithic Revolution,6,LDA
961,Numerical control,6,LDA
962,Orthotics,6,LDA
963,Paper size,6,LDA
964,Pascal's calculator,6,LDA
965,Pencil,6,LDA
966,Petronas Towers,6,LDA
967,Photography,6,LDA
968,Plotter,6,LDA
969,Porcelain,6,LDA
970,Prosthesis,6,LDA
971,Pykrete,6,LDA
972,Samuel Morse,6,LDA
973,Scalpel,6,LDA
974,Second Industrial Revolution,6,LDA
975,Sewing machine,6,LDA
976,Ship breaking,6,LDA
977,Smelting,6,LDA
978,Societal collapse,6,LDA
979,Stone tool,6,LDA
980,Structural engineering,6,LDA
981,Technical drawing tool,6,LDA
982,Technological and industrial history of the United States,6,LDA
983,Textile industry,6,LDA
984,Three-age system,6,LDA
985,Timeline of United States inventions (before 1890),6,LDA
986,Timeline of historic inventions,6,LDA
987,Toilet,6,LDA
988,Tool,6,LDA
989,Trebuchet,6,LDA
990,Typewriter,6,LDA
991,Victoria and Albert Museum,6,LDA
992,Wheel,6,LDA
993,Wootz steel,6,LDA
994,World's fair,6,LDA
995,Wrought iron,6,LDA
996,Agricultural engineering,6,LDA
997,Arcology,6,LDA
998,Backhoe,6,LDA
999,Castile soap,6,LDA
1000,Compass (drawing tool),6,LDA
1001,Daguerreotype,6,LDA
1002,Fastener,6,LDA
1003,Flint,6,LDA
1004,Hydraulic press,6,LDA
1005,Industry,6,LDA
1006,Kiln,6,LDA
1007,Laundry,6,LDA
1008,Limelight,6,LDA
1009,Loader (equipment),6,LDA
1010,Monkey wrench,6,LDA
1011,Necessity is the mother of invention,6,LDA
1012,Nut (hardware),6,LDA
1013,Oil lamp,6,LDA
1014,Paternoster,6,LDA
1015,Pen,6,LDA
1016,Projector,6,LDA
1017,Robert Fulton,6,LDA
1018,Ruler,6,LDA
1019,Skeleton key,6,LDA
1020,Spinning jenny,6,LDA
1021,Sports equipment,6,LDA
1022,Stenotype,6,LDA
1023,Toilet-related injuries and deaths,6,LDA
1024,Torch,6,LDA
1025,Vise,6,LDA
1026,Wallpaper,6,LDA
