article_id,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
767,0.623976,-0.32701,0.148885,-0.587762,-0.211266,-0.22299,0.007284,-0.456482,0.196948,0.541773,-0.076699,-0.51034,0.139827,-0.493709,0.142806,0.668267,0.958161,-0.100029,0.62419,0.706194,0.643443,0.371358,0.013196,-0.488269,-0.257465,-0.196339,0.044874,0.237993,0.550593,-0.092334,-0.542981,0.399523,-0.757773,-0.522373,0.66511,0.726979,0.571337,-0.33041,-0.54293,0.028138,0.257032,0.142716,-0.656815,-0.277383,0.354622,0.26361,0.120253,0.19213,0.05613,0.69288,0.08734,-0.171719,0.638577,-0.418011,0.364426,-0.084438,-0.300371,0.283515,0.274274,-0.281233,0.604129,0.363462,-0.280021,0.230908,0.108907,0.703804,-0.100463,0.461148,-0.227279,0.363271,0.22359,0.645987,0.034533,-0.336448,-0.564561,-1.292637,0.139357,0.028622,-0.483337,-0.700096,0.239947,-0.36948,-0.098087,0.285438,-0.09906,0.805698,-0.460568,0.030426,-0.027903,0.537675,0.072803,0.207268,-0.525322,0.346198,-0.066056,0.296151,-0.122694,0.075641,-0.762091,0.049298
769,0.133433,-0.508246,0.392722,0.183645,-0.198085,0.204497,-0.09026,-1.141041,0.106953,0.847507,0.058493,0.588504,-0.302486,-0.115184,0.003496,0.213799,0.343065,0.214217,0.775892,0.158435,0.276012,-0.111147,-0.00359,-0.531787,-0.153814,-0.105208,-0.215675,0.095948,0.064026,0.173066,0.32063,0.043515,-0.588639,-0.351803,-0.503712,0.156286,-0.336865,-0.041859,-0.462913,0.205606,0.137841,0.220147,0.285973,-0.27061,-0.065998,0.881277,0.63301,0.033624,0.32857,-0.175573,0.054271,-0.605947,-0.350417,-0.177281,0.505353,-0.790321,-0.290096,-0.186884,-0.141838,-0.079878,-0.060535,-0.827775,-0.771997,0.367905,0.214959,0.297658,-0.076241,0.670526,0.632918,0.272668,0.60682,1.131345,-0.344327,-0.139324,-0.433018,-0.688986,0.004185,0.417876,-0.00133,-0.965624,0.512673,-0.006374,-0.031943,0.195587,-0.198665,0.368831,0.063448,-0.462868,0.019272,0.068663,-0.194609,0.508708,-0.660055,-0.144142,-0.286756,0.748578,-0.843391,-0.05427,0.094695,-0.505265
770,0.033251,-0.40074,0.256114,0.156669,0.264135,-0.306445,-0.067164,0.148013,-0.525286,0.138731,0.488904,0.510074,0.108474,-0.503669,0.327004,0.52276,0.261181,0.000206,0.479474,0.276768,0.055558,0.132559,0.683661,-0.515727,-0.210742,-0.220685,0.027023,0.109166,0.628861,0.333332,-0.047042,0.562543,-0.721478,-0.450131,0.019946,0.789663,0.32106,0.186539,-0.428772,0.101251,0.072418,0.4841,-0.461233,0.139435,0.399421,0.277592,-0.052888,0.044542,0.519436,0.190047,0.394168,-0.637546,-0.157501,-0.147637,-0.14396,-0.346438,-0.020577,0.037767,0.511419,0.003671,0.533984,0.303057,-0.126883,0.164811,-0.437428,0.402155,-0.186375,0.204756,-1.159253,0.356869,-0.052621,0.382664,-0.243481,-0.187573,-0.394655,-0.569778,0.166018,0.784818,-0.541992,-0.126063,0.014219,0.048324,0.295234,-0.295595,-0.383158,0.936501,-0.57183,-0.006535,0.037063,-0.616328,-0.027745,0.344478,0.172014,0.465551,-0.467454,-0.12432,-0.540115,-0.50392,-0.190359,0.451226
771,0.350663,-0.704718,0.229106,-0.206108,0.552295,0.075615,0.123312,-0.629319,-0.295749,0.387257,-0.105545,0.935142,0.187439,-0.45315,0.107536,0.189576,-0.019262,-0.611424,0.61637,-0.24784,-0.091229,-0.470603,0.332198,-0.222512,-0.369163,0.331029,-0.663476,-0.205426,0.505981,-0.027802,-0.471336,0.123607,-0.748718,-1.280849,-0.439794,0.717926,0.680585,-0.313278,-0.44665,-0.517504,0.210943,-0.105131,-0.563708,0.04366,-0.071679,0.162505,-0.364696,-0.160496,0.000907,-0.347746,-0.233238,-0.509261,-0.037923,-0.106387,-0.505039,0.096076,0.354424,0.082872,0.600897,-0.126466,0.553361,-0.278266,-0.596218,-0.362256,-0.187976,0.645404,0.157914,0.027688,0.379729,-0.421506,0.569777,0.684435,0.021367,0.025385,-0.346381,-0.431353,-0.773061,0.399627,-0.428819,-0.316606,0.049478,0.306894,0.066712,0.002699,-0.534009,0.928888,-0.565821,-0.120731,-0.002227,-0.094012,0.212333,0.603313,0.346165,0.066403,0.732924,0.452528,0.508565,0.335724,-0.177913,0.370426
772,0.044613,-0.665118,0.233022,-0.320829,-0.187882,0.166238,0.025067,-0.333171,-0.77769,0.010358,-0.285449,0.407296,-0.181213,0.197753,0.325487,0.271129,0.544578,0.210544,0.664345,-0.061437,0.817545,0.510542,-0.125354,-0.29708,0.173052,-0.198315,-0.258519,-0.181658,0.455521,0.34459,0.19428,0.0916,-0.372136,-0.077794,-0.088655,0.855288,-0.401888,-0.273842,-0.620467,0.584718,0.340148,0.072833,-0.215444,0.353604,-0.48632,0.098154,-0.159199,-0.048645,0.559585,0.344133,0.229585,-0.288792,0.422706,-0.432568,-0.056309,-0.393606,-0.130553,-0.111836,-0.004513,0.136485,0.649813,0.290602,0.19584,0.239097,-0.325115,0.693099,-0.353128,0.441409,-0.178842,0.30844,0.257416,0.259837,0.022583,0.2255,0.239182,-0.631806,-0.270614,0.274687,-0.345688,-0.122118,0.248493,-0.057988,0.015844,-0.213783,-0.135932,0.354325,-0.556122,-0.171017,-0.084044,0.566356,0.051357,-0.152975,-0.218977,0.55306,-0.512482,0.15175,-0.096737,0.282084,-0.222153,0.153557
773,0.456214,-0.438122,0.471493,-0.083639,-0.392589,-0.386505,-0.526201,-0.564938,-0.393296,0.379239,0.105822,-0.191489,0.304917,-0.307578,0.337482,0.28677,0.262336,0.062377,0.755711,0.288699,0.10016,0.323983,-0.07031,-0.453412,0.319943,0.432071,-0.272954,0.030423,0.55943,0.64714,-0.300921,-0.394419,-0.909678,-0.478292,0.373862,0.951952,0.564726,-0.305555,-0.19922,-0.001032,0.19313,0.036526,-0.303503,-0.034482,-0.012524,0.326078,0.093855,0.229939,0.033746,0.538366,-0.026453,-0.349823,-0.512852,-0.314534,0.54154,-0.185987,0.160858,-0.040483,0.374996,-0.757136,0.539711,0.152998,-0.315922,-0.081663,0.056255,0.434569,0.042537,0.39125,0.227175,-0.144566,0.67419,0.40366,-0.237259,-0.354437,-0.222731,-0.467227,0.568836,0.132133,-0.306183,-0.550801,-0.214879,-0.066599,-0.298311,0.111911,-0.420034,0.371203,-0.186954,-0.383636,-0.211237,-0.405309,0.04094,0.821527,-0.344254,0.828824,0.23304,0.51306,-0.046442,0.158378,-0.413551,0.198603
774,0.332013,-0.372585,0.056147,-0.053185,0.130545,-0.480082,-0.306901,-0.79294,-0.103804,0.07644,-0.371697,0.172845,-0.040616,-1.035789,-0.220038,0.591357,0.569521,-0.235938,0.431782,0.06928,0.675375,0.362381,-0.043503,-0.617103,0.058194,-0.25929,-0.731103,0.145052,0.297908,0.400044,-0.277761,-0.317515,-0.30809,-0.31767,0.536187,1.022752,0.057541,-0.605935,-0.435313,-0.271995,-0.064596,-0.054202,-0.536144,-0.031106,0.067286,0.264744,-0.102446,0.105457,0.238644,-0.161224,-0.034275,0.507778,0.026153,-0.754281,0.097563,-0.214821,0.495808,-0.31502,-0.055433,-0.885903,0.380875,0.36398,-0.734345,-0.283908,0.074187,0.78547,0.168533,0.559492,0.415071,0.64173,0.224303,0.217071,-0.044898,-0.629268,0.018703,-1.016984,-0.145188,-0.236186,-0.124887,-0.721829,0.391658,-0.263416,-0.318429,-0.270466,0.142968,-0.310198,-0.587267,-0.229017,-0.406342,0.096344,-0.140703,0.441823,-0.149046,0.247937,-0.283293,0.435746,-0.372848,0.126892,-0.407666,0.213119
775,0.034737,0.091435,0.049312,-0.424916,-0.405483,-0.657354,-0.218915,-0.380708,0.126047,0.548809,0.167873,0.187161,-0.352978,-0.347661,0.080844,0.345661,0.325961,-0.434877,0.209587,0.086041,0.239975,-0.049273,0.16822,-0.168271,-0.446038,-0.081267,-0.210697,0.128166,0.204404,0.118237,0.201149,-0.206762,-0.540891,-0.063176,-0.432119,0.096205,-0.091689,0.182963,0.881853,0.236849,0.034311,-0.274087,-0.233274,0.211467,0.114364,0.358348,0.020613,-0.143662,-0.212053,0.624139,0.154425,-0.406418,-0.252462,0.386656,-0.103432,0.200129,0.409766,-0.530006,-0.578606,-0.64934,0.063383,0.323495,-0.067819,0.168917,-0.014869,0.1849,0.597609,-0.156183,-0.402266,0.170545,0.498318,0.076662,0.110541,-0.068205,-0.433356,-0.15638,-0.398847,0.138465,-0.701488,0.127477,-0.353671,0.042758,0.133768,0.231296,0.05321,0.339494,0.004216,-0.32457,0.617927,-0.042423,-0.048237,-0.04209,-0.027788,-0.127998,-0.360476,-0.047191,-0.392846,-0.084353,0.119533,0.007789
776,-0.1126,0.347623,0.383788,-0.5848,-0.110367,-0.192955,-0.843365,-1.05051,0.338339,0.941444,0.124001,0.286787,-0.046656,-0.724099,0.440816,0.538113,0.217943,-0.325652,0.581597,-0.163073,-0.006043,0.224286,0.131191,-0.667616,-0.586739,0.197871,-0.390097,-0.294115,-0.208657,0.464038,-0.363268,-0.386544,-0.166567,-0.198729,-0.198979,0.227503,0.498817,0.22126,0.054154,0.366458,-0.208642,0.143073,0.011244,-0.005058,0.014801,0.668688,0.040649,0.451645,-0.154111,0.006583,0.153909,-0.525782,0.002356,0.164952,0.321442,0.067899,1.165484,-0.407901,-0.097578,0.012531,-0.37711,0.140749,-0.18416,0.132242,0.227518,0.320566,0.638715,0.037363,-0.574275,0.449336,0.183318,0.181377,0.144161,-0.57939,-0.315477,-0.61063,-0.306329,0.023863,-0.332922,-0.482885,-0.126552,0.099246,0.165128,-0.145156,0.039486,0.794003,-0.171592,-0.361897,-0.420313,-0.009719,-0.368958,0.567783,-0.534122,0.161732,-1.055234,0.463275,-0.583635,-0.731308,0.298935,0.413113
777,0.198217,0.36082,0.182102,-0.386874,-0.28494,-0.112417,-0.136964,-0.874403,0.133944,0.649774,0.679032,0.603583,0.001172,-0.175758,0.388175,0.439703,0.235985,-0.0464,0.131012,0.148767,0.368873,0.621511,0.491878,-0.38529,-0.739386,-0.35452,-0.143785,0.197318,0.164963,0.012142,-0.033955,0.097646,-0.429347,-0.241547,-0.500054,0.056366,0.560989,0.240132,1.001039,0.372198,0.166995,-0.093012,-0.268904,0.335993,-0.045142,0.353474,0.238317,0.557304,-0.1377,0.116772,-0.249744,-0.148813,-0.158882,0.340629,0.130345,0.011036,0.47079,-0.104127,-0.697562,-0.277702,0.057196,0.544151,-0.260425,0.164925,0.200883,0.52032,0.440208,-0.035745,-0.546565,0.447461,0.096887,0.355212,-0.350639,-0.512367,-0.730605,-0.44425,-0.543569,0.081352,-0.611993,-0.058005,-0.550045,-0.263863,-0.133702,0.010666,0.393995,0.518896,-0.178764,-0.121006,-0.128366,-0.129376,0.048436,0.707825,-0.477714,0.095234,-0.242553,0.285584,-0.291433,-0.176091,0.117839,-0.306346
778,0.018433,0.103381,0.035518,-0.519337,0.18136,-0.158361,0.345863,-0.517153,0.059203,0.580667,0.520108,0.174579,0.045986,-0.010475,0.053158,0.042163,0.359341,-0.141574,0.209704,0.358194,0.286227,0.500436,0.254734,-0.670231,-0.360817,-0.097715,-0.370142,-0.599427,0.463661,0.360673,-0.197848,0.676941,-0.730874,-0.426713,-0.160867,0.360143,0.535344,0.37113,0.31034,0.264667,0.217737,0.420957,-0.135703,-0.054749,0.191397,0.335272,-0.144459,0.300858,0.109885,0.266235,-0.268318,-0.415394,0.011057,-0.131661,0.084344,-0.431115,0.31267,0.179444,-0.315795,-0.254982,0.275706,0.969838,-0.272785,0.277391,0.2973,0.389566,-0.007369,0.382893,-0.767805,0.479185,0.514361,0.280596,-0.075327,-0.39335,-0.556817,-1.097597,-0.052415,0.186397,-0.518887,-0.132375,-0.215768,-0.159214,-0.017142,-0.111644,0.501724,0.327234,-0.521034,-0.317698,-0.343574,0.244151,0.059626,0.592126,-0.815793,-0.048666,-0.316898,0.541868,-0.008822,0.055539,0.121522,0.194836
779,0.037922,-0.392308,0.289857,-0.369641,-0.293444,-0.270362,-0.618401,-0.632924,0.01135,0.533196,-0.07642,-0.027283,0.196824,0.438284,0.251931,0.665489,0.294681,-0.165175,0.693167,0.334336,0.155543,0.600834,0.544433,-0.391433,-0.220272,0.412561,-0.49164,-0.174041,-0.018878,0.729188,-0.427882,-0.504857,0.036255,-0.773252,-0.036193,0.509318,0.891651,-0.083826,-0.083254,-0.101724,0.26556,0.142467,-0.067244,-0.016012,0.114087,0.336962,0.433224,-0.46275,-0.374987,0.295065,-0.595249,-0.709265,-0.40886,-0.31672,0.021794,0.60903,-0.255835,0.114846,-0.468862,-0.47915,0.527064,0.239206,-0.1496,0.02758,-0.363784,0.508184,-0.647364,0.941894,0.125908,0.695365,0.647079,0.784782,-0.307205,-0.401521,-0.728433,-0.469812,-0.22039,0.380574,-0.086082,-0.291506,0.290391,0.72799,-0.134622,-0.148608,-0.094902,0.094542,-0.012171,-0.275203,0.423349,-0.066126,-0.018881,0.693887,0.610588,0.073866,0.125911,0.911751,0.188172,-0.2039,-0.126785,0.174946
780,0.933764,0.071438,0.433874,-0.194524,0.221374,-0.314103,0.347904,-0.048429,-0.052778,0.393175,0.047119,0.306591,-0.056683,-0.263614,-0.002272,0.645522,0.686183,-0.297225,0.56548,-0.431724,0.717712,0.34177,0.615858,-0.300102,-0.37342,0.028052,-0.56633,0.040555,0.599176,0.212487,-0.0585,0.038575,-0.901197,-0.44999,0.462821,0.605902,0.478619,0.34242,-0.535358,-0.382666,0.064144,0.232459,-0.590387,-0.243731,-0.011085,0.572727,0.254378,0.115482,0.131553,0.262163,0.825559,-0.363794,-0.146526,-0.272031,-0.011074,-0.452669,0.400941,0.277904,0.383445,-0.439056,0.632819,0.203505,-0.519529,-0.139594,0.215311,0.375342,-0.00355,0.631801,-0.104042,0.161346,0.624423,0.471057,0.404563,-0.646817,-0.389989,-1.56908,0.644627,-0.379116,-0.352751,-1.110622,0.158092,-0.306201,0.599663,0.208229,0.569044,0.178822,0.028569,0.04633,0.44077,-0.064934,0.772732,1.021317,-0.753849,1.038549,0.126167,0.596588,-0.05266,-0.241018,0.154598,-0.052199
781,0.011308,0.037514,0.884971,-0.765315,-0.425302,-0.598218,0.184424,-0.876679,-0.022722,0.223754,0.317022,0.246152,-0.430694,-0.423576,0.454813,0.118355,0.34335,0.211979,0.125096,-0.166618,0.417347,0.308561,0.289803,-0.683797,-0.331249,0.038757,-0.275025,-0.196044,0.549788,0.704779,0.218415,-0.783594,-0.515503,0.176767,-0.37227,0.041723,0.377824,0.244082,0.022809,-0.294689,0.389929,-0.110109,-0.372479,-0.403609,-0.180467,0.569405,0.328765,0.280966,0.056943,0.167357,0.043138,-0.513502,0.205528,-0.040659,-0.061099,-0.007282,0.501261,-0.038645,-0.581416,-0.464084,0.129557,0.169787,-0.014979,0.274438,-0.466156,0.630301,0.655445,0.332197,-0.090157,0.229602,0.183044,0.500625,-0.370337,0.015,-0.750579,-0.763491,-0.129288,-0.133342,-0.398482,-0.402676,-0.085886,0.097916,-0.223284,0.33569,-0.120297,0.621168,0.315194,0.112233,0.003409,-0.405713,-0.133145,0.121699,-0.031801,-0.668714,-0.619527,0.30257,-0.5012,-0.472709,-0.207221,0.000541
782,-0.022269,-0.515109,0.882343,-0.625957,-0.472922,-0.352484,-0.233073,-0.427616,-0.140418,-0.011358,0.051934,0.448585,-0.779134,0.030856,0.318015,-0.306356,0.198765,-0.056453,0.354708,0.269217,0.330055,0.026514,0.158247,-0.44668,-0.089425,-0.492573,0.063231,-0.022262,0.378553,0.59403,0.071954,-0.900201,-0.091635,-0.430368,0.28141,0.388992,0.72278,-0.000904,0.216435,-0.250044,0.490528,-0.550636,-0.495485,0.187189,-0.114898,0.118569,-0.277924,0.344614,0.044769,0.149234,0.385992,-0.504253,0.200171,0.047702,-0.279924,-0.387244,0.295083,-0.13089,-0.36808,-0.723976,0.059518,0.070281,-0.082643,-0.004857,-0.194891,0.098054,-0.083714,0.386971,-0.241294,-0.014127,0.037257,0.667342,-0.767749,-0.139833,-0.455776,-0.818967,-0.595402,-0.445961,0.338882,-0.491689,-0.077166,-0.196702,0.278808,0.103543,-0.235764,0.4498,-1.03203,0.003832,0.391121,-0.134328,-0.386028,0.051533,-0.432647,-0.126462,-0.394602,0.222041,-0.795494,-0.148894,-0.574368,-0.140958
783,-0.274474,-0.14095,0.526372,0.086499,0.278259,-0.227958,-0.493671,-0.620452,0.165271,0.898656,-0.124136,-0.377484,-0.085741,-0.089641,0.060659,0.442456,-0.061882,-0.384361,0.684233,0.123829,0.583293,0.036573,0.49208,-0.492376,-0.045055,-0.408364,-0.78101,0.418691,0.049078,0.820059,-0.315677,-0.461714,-0.488011,-0.979544,0.317853,0.720929,0.655973,-0.075152,-0.212331,-0.190925,-0.32349,0.065621,-1.036967,-0.047838,-0.410227,0.797433,-0.014101,-0.46673,0.365319,0.164198,-0.252454,-0.153487,0.119926,-0.488369,0.486429,-0.095308,0.528342,0.113823,-0.074388,-0.353052,0.151376,-0.044771,-0.301495,-0.098612,-0.370622,1.226255,-0.49711,0.327781,-0.091415,0.526232,0.566443,0.990743,-0.272361,-0.491914,0.357285,-0.264878,-0.13112,-0.284325,-0.33245,-0.016215,0.186717,0.168718,-0.053816,-0.226946,0.601191,0.138241,-0.376249,-0.483993,-0.270136,-0.183758,-0.341021,0.847325,0.22778,0.273551,-0.755962,0.283601,-0.416424,-0.021446,-0.416017,-0.095702
786,0.598198,-0.294815,-0.16213,0.192204,-0.062355,0.117219,-0.197453,-0.349473,-0.323882,1.031628,-0.090026,0.271267,-0.251437,0.19669,0.334038,-0.029005,-0.144116,0.393551,0.627048,0.528171,0.071218,0.092629,0.631248,-0.493041,-0.3211,-0.24666,-0.466144,0.022985,0.027831,0.279694,0.118961,-0.230949,-0.618958,-0.62176,-0.904283,-0.013716,0.226428,0.52098,-0.218084,-0.225524,0.100678,0.419556,-0.479672,-0.262619,0.230826,0.291533,-0.007199,0.127746,-5.6e-05,0.381063,-0.260036,-0.547806,0.201337,-0.404395,-0.176974,0.467851,0.079154,0.151289,-0.058207,-0.100476,0.697674,-0.029495,-0.248243,0.374175,-0.125944,-0.097315,-0.167222,0.32331,-0.520736,0.55391,0.405233,0.214349,-0.67042,0.020238,-0.496765,-0.786613,-0.875668,0.564159,-0.84391,-0.642213,0.30399,1.232094,0.446755,-0.414546,0.375517,0.654084,-0.226476,0.321943,0.709266,-0.386115,-0.116913,-0.222455,0.35777,0.290378,-0.343569,-0.141241,-0.303573,-0.085746,-0.559714,0.457691
787,-0.295454,0.501426,-0.127684,0.148547,0.468041,0.084061,-0.282488,-0.013185,0.198895,-0.028324,0.053016,1.113794,0.825025,-0.404838,-0.060649,0.083457,0.704333,-0.572254,0.700077,-0.218794,-0.274879,-0.829509,0.33014,-0.284052,0.206246,-0.008603,-0.690108,0.821905,-0.073972,-0.5779,-0.076747,-0.293991,-0.509777,-0.770338,-0.03431,0.065852,0.293371,-0.247303,-0.07819,-0.14785,-0.455711,-0.262487,-0.177464,-0.523946,-0.262519,0.02443,0.017887,-0.018799,0.095201,-0.049032,0.068784,-0.143822,0.313134,-0.356979,0.281003,0.231986,0.121249,-0.060276,-0.093995,-0.59631,0.057452,0.347936,-0.217249,-0.697195,-0.766194,0.747357,-0.322002,0.058874,-0.016691,0.362219,0.601098,0.626249,0.408655,0.158463,-0.235969,-0.520586,-0.158417,0.203486,-0.55495,-0.138603,0.318117,0.371589,-0.384586,-0.214541,-0.406512,0.91614,-0.839933,-0.651904,0.295779,-0.052404,-0.261839,0.576122,-0.112309,0.493428,0.511669,-0.702982,-0.23799,0.167565,0.106494,0.016504
788,-0.069453,0.122631,0.425764,-0.030064,-0.549535,0.279291,-0.094635,-0.69443,-0.583085,0.1574,-0.519138,0.443266,0.171405,-0.666144,0.38298,0.229318,0.115241,-1.009094,0.792754,0.140855,0.471233,-0.150131,0.08694,-0.030376,-0.245852,0.389486,0.019788,-0.032265,-0.070025,0.203531,-0.432659,0.006073,-0.25892,-0.399524,0.083204,0.88115,-0.043555,-0.302386,-0.060845,-0.461905,-0.073117,-0.052082,0.296187,-0.217217,-0.196031,-0.410612,0.591575,0.47298,0.230429,0.224297,-0.403652,-0.759506,0.034563,-0.043259,0.153097,-0.350464,0.679303,-0.191887,-0.008348,-0.294774,0.069576,-0.317212,-0.23339,-0.13335,0.214755,0.831981,-0.197709,-0.057461,0.361362,0.574731,0.667955,0.490275,0.030887,0.146747,-0.281143,-0.740767,-0.339412,0.149128,-0.835928,-0.916076,0.481213,0.591494,-0.618948,-0.05115,-0.161857,0.000454,-0.015191,-0.930186,0.192759,-0.400526,-0.060916,0.560524,-0.041127,0.555873,0.198427,0.543615,-0.305032,-0.097567,-0.003656,0.065681
789,0.244252,-0.075179,0.07913,0.376813,-0.216684,-0.386208,-0.219737,-0.929935,0.35155,0.335833,-0.250234,0.323649,0.025364,-0.15833,-0.24126,0.583442,0.259691,-0.487347,0.816199,0.20025,0.190901,-0.01954,0.316591,-0.406317,-0.221985,0.328048,-0.341216,-0.030806,-0.308653,0.4637,-0.329378,-0.543415,-0.427817,-0.52893,0.276236,0.933188,0.439364,-0.223513,0.336778,0.102201,-0.117881,-0.32962,-0.54214,-0.541278,-0.658641,0.213976,0.145013,-0.641183,0.196594,0.189041,-0.574751,-0.244356,0.304673,-0.821589,0.371656,-0.369338,0.565049,-0.254339,0.06033,-0.45639,0.436166,-0.105713,0.016012,-0.140223,0.404938,0.828018,-0.032428,0.915073,0.219074,0.367786,0.548043,0.804535,-0.239553,-0.235001,-0.097818,-0.943416,-0.738927,-0.064763,-0.169595,-0.627351,0.219507,0.053583,-0.530859,-0.003424,-0.394707,0.523771,-0.387881,-0.323562,-0.219127,0.075852,0.096115,0.719814,0.028312,0.224674,-0.513879,0.904746,-0.499243,-0.217205,-0.135113,-0.242717
790,0.098052,-0.14597,0.270729,-0.119718,-0.038059,-0.575606,0.308683,-0.019558,0.346957,0.239037,0.376228,0.086805,-0.262768,-0.777841,-0.073581,0.06078,0.331476,0.390986,-0.190516,0.656422,-0.043234,0.601693,-0.359528,-0.59488,-0.279305,0.08604,0.249025,-0.099516,0.11681,0.153225,0.076669,-0.003842,0.043913,0.19061,-0.353839,0.244006,-0.214326,0.364529,0.583715,0.120256,-0.529145,-0.448724,-0.276558,-0.296473,-0.029631,0.180335,0.165786,0.62755,-0.44881,0.261108,0.325413,-0.808768,-0.429182,0.43209,-0.007987,0.067362,0.275808,-0.05323,-0.903196,0.628195,0.496605,0.24591,0.02414,-0.159014,-0.121328,-0.067584,0.470411,-0.661679,-0.146668,-0.271676,0.465814,-0.004057,-0.275013,-0.681141,-0.461869,-0.515894,-0.325295,0.020565,-0.320749,0.517346,0.121662,0.508943,0.226172,-0.005284,0.202088,0.322021,-0.382949,-0.439735,0.294416,-0.226041,0.201023,0.601693,-0.048845,0.104642,-0.242403,0.07787,-0.665824,0.126732,0.301437,-0.194075
791,-0.220016,0.476443,0.118211,-0.691184,-0.065148,-0.172901,-0.812649,-0.300095,-0.579687,0.627992,0.200119,0.268356,-0.818985,-0.72289,-0.062319,0.345731,0.156032,-0.269936,0.361033,0.309346,-0.452141,-0.097325,0.589448,-0.557454,-0.451215,-0.123871,-0.321735,-0.32524,-0.020494,0.060525,0.308964,0.001076,-0.601331,0.224349,-1.092355,0.29881,0.4776,-0.898617,-0.106415,-0.42507,-0.031889,-0.02411,0.093378,0.241107,-0.050618,0.721995,0.445549,-0.117599,0.429728,0.206079,0.862548,-0.194292,0.287133,1.012154,-0.001838,0.585633,0.534322,-0.34327,-0.779426,-0.611639,0.236125,-0.588753,-0.174138,0.151925,-0.277423,0.500965,1.011914,0.05642,-0.381608,-0.254142,0.246726,0.195048,-0.275736,0.062503,-0.485621,-0.626234,-0.236247,0.118524,-0.852447,0.095045,-0.377048,0.361348,0.458767,-0.141728,0.096919,-0.012758,-0.331705,0.251636,-0.50708,-0.156149,-0.664693,0.078044,-0.141304,0.330452,-0.644448,0.483024,-0.623714,-0.324189,-0.888936,-0.463863
792,0.194335,-0.107602,0.495385,-1.092093,-0.163586,-0.322816,-0.336462,-0.266341,-0.079852,0.726337,0.158237,0.281765,-0.589969,-0.369405,0.160496,-0.057984,0.356992,-0.133394,0.581029,0.510769,0.023238,-0.203095,0.302277,-0.679404,-0.175145,-0.091305,0.13003,-0.020092,-0.284016,0.041376,-0.071477,-0.092612,-0.506285,0.289143,-0.34865,0.705772,0.467453,-0.092265,0.391273,0.097815,-0.068969,0.242256,-0.321711,0.256579,0.254557,0.873811,-0.240481,0.159384,0.273804,-0.144641,0.303829,-0.813969,0.186607,0.957918,0.036543,-0.189504,0.399346,-0.389602,-0.380527,-0.43645,0.11538,-0.132504,0.087071,0.313772,-0.0896,0.416383,0.9586,0.042314,-0.620295,0.248009,0.522228,0.011055,-0.143264,-0.612831,-0.929695,-0.366462,-0.653318,0.122961,-0.155543,-0.076912,-0.383505,0.162846,-0.130829,0.591411,0.016539,0.874007,0.018971,-0.255086,0.059152,0.133996,-0.379827,0.15013,-0.129457,-0.237018,-0.436897,0.332001,-0.227987,-0.040681,-0.395651,-0.15306
793,0.156416,0.37596,0.232226,-0.748019,-0.203556,-0.092813,-0.14498,-0.119508,-0.034213,0.206034,0.149035,0.387504,-0.700645,0.151242,0.390593,0.211514,0.348222,-0.079442,0.080422,0.532082,0.385189,0.529777,0.163905,-0.722891,-0.483637,-0.059795,0.006165,-0.432346,0.45947,0.155995,0.127651,-0.419113,-0.666084,-0.051732,-0.671896,0.256866,0.424033,0.418626,0.028324,0.590762,-0.271022,0.324192,0.011571,0.134368,0.119993,0.660584,0.07944,0.243458,0.379422,-0.017882,0.218403,-0.416244,-0.029761,0.601318,-0.183794,-0.05797,0.297684,0.241034,-0.583344,0.024248,0.07694,0.715573,-0.163083,0.079884,-0.113134,0.425868,0.340634,-0.271668,-0.710315,0.420949,-0.037795,0.122191,-0.623375,-0.078265,-0.93559,-0.785931,-0.773426,-0.047487,-0.091081,-0.340808,-0.35502,-0.127631,-0.505436,0.367951,0.214007,1.109137,-0.250862,-0.20206,-0.008944,-0.006977,-0.153211,0.677079,-0.746896,-0.155135,-0.708674,-0.158681,-0.147063,-0.159724,0.164553,-0.332932
