,article_name,country,treatment
875,RTL Group,6,LDA
876,Radia tapes controversy,6,LDA
877,Radio advertisement,6,LDA
878,Radiotelevizija Slovenija,6,LDA
879,Real News Update,6,LDA
880,Rediffusion,6,LDA
881,Religious broadcasting,6,LDA
882,Republic TV,6,LDA
883,Reuters Group,6,LDA
884,Revolt (TV network),6,LDA
885,Right Side Broadcasting Network,6,LDA
886,STS (TV channel),6,LDA
887,SUN Group,6,LDA
888,Sahara India Pariwar,6,LDA
889,Salem Media Group,6,LDA
890,Shari Redstone,6,LDA
891,Simulcast,6,LDA
892,Singapore Press Holdings,6,LDA
893,Skai TV,6,LDA
894,Sony Six,6,LDA
895,Sony Ten,6,LDA
896,Splinter News,6,LDA
897,Sponsor (commercial),6,LDA
898,Stadium (sports network),6,LDA
899,StarMaker Interactive,6,LDA
900,StarPlus,6,LDA
901,Star Jalsha,6,LDA
902,Station identification,6,LDA
903,Subhash Chandra,6,LDA
904,Sun TV Network,6,LDA
905,TEN Cricket,6,LDA
906,TV Azteca,6,LDA
907,TalkTalk TV,6,LDA
908,Telepictures,6,LDA
909,Televisa,6,LDA
910,Televisión Española,6,LDA
911,Telewizja Polska,6,LDA
912,The Real News,6,LDA
913,The Times of Israel,6,LDA
914,Thrillist,6,LDA
915,Tiscali,6,LDA
916,Travel Channel,6,LDA
917,UBM plc,6,LDA
918,Univision Deportes Network,6,LDA
919,Uproxx,6,LDA
920,Vevo,6,LDA
921,VidCon,6,LDA
922,Vimeo,6,LDA
923,Wattpad,6,LDA
924,Web series,6,LDA
925,Ynetnews,6,LDA
926,17 (app),6,LDA
927,ABP Ananda,6,LDA
928,ABP News,6,LDA
929,Aaj Tak,6,LDA
930,All Songs Considered,6,LDA
931,BBC Store,6,LDA
932,BeIN Media Group,6,LDA
933,CNBC Awaaz,6,LDA
934,Cision,6,LDA
935,Cross-promotion,6,LDA
936,GNN (news channel),6,LDA
937,Google Videos,6,LDA
938,Group Nine Media,6,LDA
939,Gujarat Samachar,6,LDA
940,India TV,6,LDA
941,India Today (TV channel),6,LDA
942,Mazhavil Manorama,6,LDA
943,Michael Redstone,6,LDA
944,NDTV India,6,LDA
945,News18 India,6,LDA
946,News Nation,6,LDA
947,Pakistan Remote Sensing Satellite,6,LDA
948,Sleeping Giants,6,LDA
949,Sony Aath,6,LDA
950,Spectrum TV Stream,6,LDA
951,Times Now,6,LDA
952,Tom Wheeler,6,LDA
953,Vessel (website),6,LDA
954,Vidme,6,LDA
955,WION (TV channel),6,LDA
956,Xfinity Streampix,6,LDA
957,Zee Bangla,6,LDA
958,Timeline of social media,6,LDA
959,Videos and audio recordings of Osama bin Laden,6,LDA
