,article_name,country,treatment
727,Amuse-bouche,5,kmeans_plain
728,Arab cuisine,5,kmeans_plain
729,Aspic,5,kmeans_plain
730,Australian cuisine,5,kmeans_plain
731,Bain-marie,5,kmeans_plain
732,Baking,5,kmeans_plain
733,Baklava,5,kmeans_plain
734,Bento,5,kmeans_plain
735,Biscuit,5,kmeans_plain
736,Boiled egg,5,kmeans_plain
737,Bread,5,kmeans_plain
738,Breakfast,5,kmeans_plain
739,Brioche,5,kmeans_plain
740,Brunch,5,kmeans_plain
741,Bubble tea,5,kmeans_plain
742,Buffalo mozzarella,5,kmeans_plain
743,Buffalo wing,5,kmeans_plain
744,Buffet,5,kmeans_plain
745,Burns supper,5,kmeans_plain
746,Burrito,5,kmeans_plain
747,Butter chicken,5,kmeans_plain
748,Buttermilk,5,kmeans_plain
749,Caesar salad,5,kmeans_plain
750,Cake,5,kmeans_plain
751,California roll,5,kmeans_plain
752,Capocollo,5,kmeans_plain
753,Cappuccino,5,kmeans_plain
754,Carbonara,5,kmeans_plain
755,Cast-iron cookware,5,kmeans_plain
756,Casu marzu,5,kmeans_plain
757,Century egg,5,kmeans_plain
758,Challah,5,kmeans_plain
759,Charcuterie,5,kmeans_plain
760,Chateaubriand steak,5,kmeans_plain
761,Cheese,5,kmeans_plain
762,Cheesecake,5,kmeans_plain
763,Cheesesteak,5,kmeans_plain
764,Chicago-style pizza,5,kmeans_plain
765,Chicken as food,5,kmeans_plain
766,Chili con carne,5,kmeans_plain
767,Chinese cuisine,5,kmeans_plain
768,Chorizo,5,kmeans_plain
769,Chowder,5,kmeans_plain
770,Christmas dinner,5,kmeans_plain
771,Chutney,5,kmeans_plain
772,Comfort food,5,kmeans_plain
773,Condensed milk,5,kmeans_plain
774,Confectionery,5,kmeans_plain
775,Congee,5,kmeans_plain
776,Cookie,5,kmeans_plain
777,Cooking,5,kmeans_plain
778,Coq au vin,5,kmeans_plain
779,Corn dog,5,kmeans_plain
780,Cornmeal,5,kmeans_plain
781,Crêpe,5,kmeans_plain
782,Cupcake,5,kmeans_plain
783,Curing (food preservation),5,kmeans_plain
784,Curry,5,kmeans_plain
785,Danish cuisine,5,kmeans_plain
786,Delicatessen,5,kmeans_plain
787,Dessert,5,kmeans_plain
788,Dim sum,5,kmeans_plain
789,Dolma,5,kmeans_plain
790,Doneness,5,kmeans_plain
791,Dosa,5,kmeans_plain
792,Doughnut,5,kmeans_plain
793,Easter egg,5,kmeans_plain
794,Egg foo young,5,kmeans_plain
795,Eggs Benedict,5,kmeans_plain
796,Espresso,5,kmeans_plain
797,Ethiopian cuisine,5,kmeans_plain
798,Evaporated milk,5,kmeans_plain
799,Fettuccine Alfredo,5,kmeans_plain
800,Fish sauce,5,kmeans_plain
801,Flour,5,kmeans_plain
802,Fondue,5,kmeans_plain
803,French toast,5,kmeans_plain
804,Fudge,5,kmeans_plain
805,Ganache,5,kmeans_plain
806,Gelato,5,kmeans_plain
807,Gnocchi,5,kmeans_plain
808,Goat meat,5,kmeans_plain
809,Golden syrup,5,kmeans_plain
810,Graham cracker,5,kmeans_plain
811,Granola,5,kmeans_plain
812,Greek cuisine,5,kmeans_plain
813,Grilling,5,kmeans_plain
814,Grits,5,kmeans_plain
815,Gyro (food),5,kmeans_plain
816,HP Sauce,5,kmeans_plain
817,Haggis,5,kmeans_plain
818,Halva,5,kmeans_plain
819,Ham,5,kmeans_plain
820,Hardtack,5,kmeans_plain
821,Head cheese,5,kmeans_plain
822,Herbes de Provence,5,kmeans_plain
823,Hors d'oeuvre,5,kmeans_plain
824,Horse meat,5,kmeans_plain
825,Hummus,5,kmeans_plain
826,Idli,5,kmeans_plain
827,Injera,5,kmeans_plain
828,Instant noodle,5,kmeans_plain
829,Iranian cuisine,5,kmeans_plain
830,Irish cuisine,5,kmeans_plain
831,Italian cuisine,5,kmeans_plain
832,Izakaya,5,kmeans_plain
833,Jaffa Cakes,5,kmeans_plain
834,Japanese curry,5,kmeans_plain
835,Japanese tea ceremony,5,kmeans_plain
836,Jerky,5,kmeans_plain
837,Kebab,5,kmeans_plain
838,Kimchi,5,kmeans_plain
839,Kofta,5,kmeans_plain
840,Lamb and mutton,5,kmeans_plain
841,Lard,5,kmeans_plain
842,Lasagne,5,kmeans_plain
843,Lassi,5,kmeans_plain
844,Last Supper,5,kmeans_plain
845,Lo mein,5,kmeans_plain
846,Lunch,5,kmeans_plain
847,Lutefisk,5,kmeans_plain
848,Macaron,5,kmeans_plain
849,Manchego,5,kmeans_plain
850,Marinara sauce,5,kmeans_plain
851,Marmalade,5,kmeans_plain
852,Marmite,5,kmeans_plain
853,Marzipan,5,kmeans_plain
854,Matcha,5,kmeans_plain
855,Matzo,5,kmeans_plain
856,Meatloaf,5,kmeans_plain
857,Meringue,5,kmeans_plain
858,Mince pie,5,kmeans_plain
859,Mooncake,5,kmeans_plain
860,Mozzarella,5,kmeans_plain
861,Mustard (condiment),5,kmeans_plain
862,Nachos,5,kmeans_plain
863,Nathan's Hot Dog Eating Contest,5,kmeans_plain
864,Noodle,5,kmeans_plain
865,Oatmeal,5,kmeans_plain
866,Offal,5,kmeans_plain
867,Oven,5,kmeans_plain
868,Pancake,5,kmeans_plain
869,Panini (sandwich),5,kmeans_plain
870,Papadum,5,kmeans_plain
871,Paprika,5,kmeans_plain
872,Paratha,5,kmeans_plain
873,Pastel de nata,5,kmeans_plain
874,Peanut butter and jelly sandwich,5,kmeans_plain
875,Pemmican,5,kmeans_plain
876,Peruvian cuisine,5,kmeans_plain
877,Pickled cucumber,5,kmeans_plain
878,Pico de gallo,5,kmeans_plain
879,Pizza,5,kmeans_plain
880,Poached egg,5,kmeans_plain
881,Poblano,5,kmeans_plain
882,Poi (food),5,kmeans_plain
883,Polenta,5,kmeans_plain
884,Pork,5,kmeans_plain
885,Pork roll,5,kmeans_plain
886,Porridge,5,kmeans_plain
887,Portuguese cuisine,5,kmeans_plain
888,Potato pancake,5,kmeans_plain
889,Pudding,5,kmeans_plain
890,Pumpernickel,5,kmeans_plain
891,Ramen,5,kmeans_plain
892,Roquefort,5,kmeans_plain
893,Roti,5,kmeans_plain
894,Rutabaga,5,kmeans_plain
895,Rye bread,5,kmeans_plain
896,Salad,5,kmeans_plain
897,Salami,5,kmeans_plain
898,Samosa,5,kmeans_plain
899,Samovar,5,kmeans_plain
900,Sandwich,5,kmeans_plain
901,Sauerkraut,5,kmeans_plain
902,Sausage,5,kmeans_plain
903,Scrapple,5,kmeans_plain
904,Sloppy joe,5,kmeans_plain
905,Smoking (cooking),5,kmeans_plain
906,Smörgåsbord,5,kmeans_plain
907,Sourdough,5,kmeans_plain
908,Soy sauce,5,kmeans_plain
909,Spaghetti,5,kmeans_plain
910,Spaghetti alla puttanesca,5,kmeans_plain
911,Spanish cuisine,5,kmeans_plain
912,Submarine sandwich,5,kmeans_plain
913,Sushi,5,kmeans_plain
914,Taco,5,kmeans_plain
915,Tajine,5,kmeans_plain
916,Takeru Kobayashi,5,kmeans_plain
917,Tandoori chicken,5,kmeans_plain
918,Tapas,5,kmeans_plain
919,Tea (meal),5,kmeans_plain
920,Tea in the United Kingdom,5,kmeans_plain
921,Thanksgiving,5,kmeans_plain
922,Thousand Island dressing,5,kmeans_plain
923,Toast sandwich,5,kmeans_plain
924,Tofu,5,kmeans_plain
925,Treacle,5,kmeans_plain
926,Turkish cuisine,5,kmeans_plain
927,Turkish delight,5,kmeans_plain
928,Types of cheese,5,kmeans_plain
929,Vegetarianism by country,5,kmeans_plain
930,Wagyu,5,kmeans_plain
931,Wedding cake,5,kmeans_plain
932,Welsh rarebit,5,kmeans_plain
933,Wheat gluten (food),5,kmeans_plain
934,Worcestershire sauce,5,kmeans_plain
935,Yolk,5,kmeans_plain
936,Étouffée,5,kmeans_plain
937,Aioli,5,kmeans_plain
938,Air fryer,5,kmeans_plain
939,Al dente,5,kmeans_plain
940,Al pastor,5,kmeans_plain
941,American cheese,5,kmeans_plain
942,Andouille,5,kmeans_plain
943,Apple pie,5,kmeans_plain
944,Arepa,5,kmeans_plain
945,Baba ghanoush,5,kmeans_plain
946,Babka (cake),5,kmeans_plain
947,Baguette,5,kmeans_plain
948,Baked Alaska,5,kmeans_plain
949,Baked beans,5,kmeans_plain
950,Baked potato,5,kmeans_plain
951,Balsamic vinegar,5,kmeans_plain
952,Balut (food),5,kmeans_plain
953,Bangers and mash,5,kmeans_plain
954,Baozi,5,kmeans_plain
955,Barbecue sauce,5,kmeans_plain
956,Beef Stroganoff,5,kmeans_plain
957,Beef Wellington,5,kmeans_plain
958,Beef aging,5,kmeans_plain
959,Beef bourguignon,5,kmeans_plain
960,Beignet,5,kmeans_plain
961,Boletus edulis,6,kmeans_plain
962,Cabbage,6,kmeans_plain
963,Cucurbita,6,kmeans_plain
964,Durian,6,kmeans_plain
965,Lettuce,6,kmeans_plain
966,Apple,6,kmeans_plain
967,Blackcurrant,6,kmeans_plain
968,Carrot,6,kmeans_plain
969,Cowpea,6,kmeans_plain
970,Onion,6,kmeans_plain
971,Parsnip,6,kmeans_plain
972,Radish,6,kmeans_plain
973,Vegetable,6,kmeans_plain
974,Watermelon,6,kmeans_plain
975,Agaricus bisporus,6,kmeans_plain
976,Alfalfa,6,kmeans_plain
977,Anthocyanin,6,kmeans_plain
978,Aronia,6,kmeans_plain
979,Avocado,6,kmeans_plain
980,Barley,6,kmeans_plain
981,Basil,6,kmeans_plain
982,Beetroot,6,kmeans_plain
983,Berry,6,kmeans_plain
984,Black-eyed pea,6,kmeans_plain
985,Black pepper,6,kmeans_plain
986,Blood orange,6,kmeans_plain
987,Broccoli,6,kmeans_plain
988,Buckwheat,6,kmeans_plain
989,Capsicum,6,kmeans_plain
990,Celery,6,kmeans_plain
991,Cherry,6,kmeans_plain
992,Chives,6,kmeans_plain
993,Cochineal,6,kmeans_plain
994,Coffea,6,kmeans_plain
995,Coriander,6,kmeans_plain
996,Cumin,6,kmeans_plain
997,Eggplant,6,kmeans_plain
998,Fennel,6,kmeans_plain
999,Fruit,6,kmeans_plain
1000,Garlic,6,kmeans_plain
1001,Ginkgo biloba,6,kmeans_plain
1002,Grape,6,kmeans_plain
1003,Grapefruit,6,kmeans_plain
1004,Horseradish,6,kmeans_plain
1005,Kiwifruit,6,kmeans_plain
1006,Kudzu,6,kmeans_plain
1007,Lingzhi mushroom,6,kmeans_plain
1008,Liquorice,6,kmeans_plain
1009,Lutein,6,kmeans_plain
1010,Lycopene,6,kmeans_plain
1011,Maize,6,kmeans_plain
1012,Moringa oleifera,6,kmeans_plain
1013,Okra,6,kmeans_plain
1014,Olive,6,kmeans_plain
1015,Orange (fruit),6,kmeans_plain
1016,Parsley,6,kmeans_plain
1017,Peach,6,kmeans_plain
1018,Phytophthora infestans,6,kmeans_plain
1019,Pitaya,6,kmeans_plain
1020,Poppy seed,6,kmeans_plain
1021,Potato,6,kmeans_plain
1022,Pumpkin,6,kmeans_plain
1023,Rice,6,kmeans_plain
1024,Saffron,6,kmeans_plain
1025,Scoville scale,6,kmeans_plain
1026,Sesame,6,kmeans_plain
1027,Spice trade,6,kmeans_plain
1028,Spinach,6,kmeans_plain
1029,Strawberry,6,kmeans_plain
1030,Sugarcane,6,kmeans_plain
1031,Tamarind,6,kmeans_plain
1032,Tea,6,kmeans_plain
1033,Typha,6,kmeans_plain
1034,Vanilla,6,kmeans_plain
1035,Vicia faba,6,kmeans_plain
1036,Walnut,6,kmeans_plain
1037,Wheat,6,kmeans_plain
1038,Zucchini,6,kmeans_plain
1039,Achillea millefolium,6,kmeans_plain
1040,Ackee,6,kmeans_plain
1041,Acorn,6,kmeans_plain
1042,Adansonia,6,kmeans_plain
1043,Adzuki bean,6,kmeans_plain
1044,Aegle marmelos,6,kmeans_plain
1045,Agave,6,kmeans_plain
1046,Ajwain,6,kmeans_plain
1047,Allspice,6,kmeans_plain
1048,Almond,6,kmeans_plain
1049,Alphonso (mango),6,kmeans_plain
1050,Amaranth,6,kmeans_plain
1051,Anise,6,kmeans_plain
1052,Annatto,6,kmeans_plain
1053,Apricot,6,kmeans_plain
1054,Arrowroot,6,kmeans_plain
1055,Artemisia absinthium,6,kmeans_plain
1056,Artichoke,6,kmeans_plain
1057,Asafoetida,6,kmeans_plain
1058,Asparagus,6,kmeans_plain
1059,Açaí palm,6,kmeans_plain
1060,Bamboo,6,kmeans_plain
1061,Banana,6,kmeans_plain
1062,Basmati,6,kmeans_plain
1063,Bay leaf,6,kmeans_plain
1064,Bean,6,kmeans_plain
1065,Bergamot orange,6,kmeans_plain
1066,Bhut jolokia,6,kmeans_plain
1067,Bird's eye chili,6,kmeans_plain
1068,Bitter orange,6,kmeans_plain
1069,Black tea,6,kmeans_plain
1070,Blackberry,6,kmeans_plain
1071,Blue Java banana,6,kmeans_plain
1072,Blueberry,6,kmeans_plain
1073,Borage,6,kmeans_plain
1074,Brassica,6,kmeans_plain
1075,Brassica oleracea,6,kmeans_plain
1076,Brassicaceae,6,kmeans_plain
1077,Brazil nut,6,kmeans_plain
1078,Camellia sinensis,6,kmeans_plain
1079,Cannabis,6,kmeans_plain
1080,Caper,6,kmeans_plain
1081,Carambola,6,kmeans_plain
1082,Caraway,6,kmeans_plain
1083,Cashew,6,kmeans_plain
1084,Cassava,6,kmeans_plain
1085,Cayenne pepper,6,kmeans_plain
1086,Chayote,6,kmeans_plain
1087,Cherimoya,6,kmeans_plain
1088,Cherry blossom,6,kmeans_plain
1089,Chestnut,6,kmeans_plain
1090,Chickpea,6,kmeans_plain
1091,Chicory,6,kmeans_plain
1092,Chili pepper,6,kmeans_plain
1093,Chrysanthemum,6,kmeans_plain
1094,Cinnamon,6,kmeans_plain
1095,Citron,6,kmeans_plain
1096,Citrus,6,kmeans_plain
1097,Coconut,6,kmeans_plain
1098,Common fig,6,kmeans_plain
1099,Cranberry,6,kmeans_plain
1100,Crataegus,6,kmeans_plain
1101,Cruciferous vegetables,6,kmeans_plain
1102,Cucumber,6,kmeans_plain
1103,Curry tree,6,kmeans_plain
1104,Cymbopogon,6,kmeans_plain
1105,Darjeeling tea,6,kmeans_plain
1106,Dill,6,kmeans_plain
1107,Drupe,6,kmeans_plain
1108,Echinacea,6,kmeans_plain
1109,Edible mushroom,6,kmeans_plain
1110,Fenugreek,6,kmeans_plain
1111,Ficus,6,kmeans_plain
1112,Fiddlehead fern,6,kmeans_plain
1113,Flax,6,kmeans_plain
1114,Flowering plant,6,kmeans_plain
1115,Ginger,6,kmeans_plain
1116,Gooseberry,6,kmeans_plain
1117,Grapefruit–drug interactions,6,kmeans_plain
1118,Green bean,6,kmeans_plain
1119,Gros Michel banana,6,kmeans_plain
1120,Guarana,6,kmeans_plain
1121,Guava,6,kmeans_plain
1122,Habanero,6,kmeans_plain
1123,Hazelnut,6,kmeans_plain
1124,Helianthus annuus,6,kmeans_plain
1125,Herb,6,kmeans_plain
1126,History of tea,6,kmeans_plain
1127,History of the potato,6,kmeans_plain
1128,Illicium verum,6,kmeans_plain
1129,Ipomoea aquatica,6,kmeans_plain
1130,Jackfruit,6,kmeans_plain
1131,Jalapeño,6,kmeans_plain
1132,Juniper,6,kmeans_plain
1133,Kale,6,kmeans_plain
1134,Key lime,6,kmeans_plain
1135,Kumquat,6,kmeans_plain
1136,Lavandula,6,kmeans_plain
1137,Legume,6,kmeans_plain
1138,Lemon,6,kmeans_plain
1139,Lentil,6,kmeans_plain
1140,Lepidium meyenii,6,kmeans_plain
1141,Lilium,6,kmeans_plain
1142,Lime (fruit),6,kmeans_plain
1143,Lychee,6,kmeans_plain
1144,Macadamia,6,kmeans_plain
1145,Mandarin orange,6,kmeans_plain
1146,Mango,6,kmeans_plain
1147,Melon,6,kmeans_plain
1148,Meyer lemon,6,kmeans_plain
1149,Momordica charantia,6,kmeans_plain
1150,Monstera deliciosa,6,kmeans_plain
1151,Morchella,6,kmeans_plain
1152,Mung bean,6,kmeans_plain
1153,Muskmelon,6,kmeans_plain
1154,Nelumbo nucifera,6,kmeans_plain
1155,New Mexico chile,6,kmeans_plain
1156,Nut (fruit),6,kmeans_plain
1157,Nutmeg,6,kmeans_plain
1158,Oat,6,kmeans_plain
1159,Opuntia,6,kmeans_plain
1160,Orchidaceae,6,kmeans_plain
1161,Oryza sativa,6,kmeans_plain
1162,Paddy field,6,kmeans_plain
1163,Papaya,6,kmeans_plain
1164,Passiflora edulis,6,kmeans_plain
1165,Pea,6,kmeans_plain
1166,Peanut,6,kmeans_plain
1167,Pear,6,kmeans_plain
1168,Pecan,6,kmeans_plain
1169,Persimmon,6,kmeans_plain
1170,Phaseolus vulgaris,6,kmeans_plain
1171,Phyllanthus emblica,6,kmeans_plain
1172,Phytolacca americana,6,kmeans_plain
1173,Pineapple,6,kmeans_plain
1174,Plant,6,kmeans_plain
1175,Plum,6,kmeans_plain
1176,Pomegranate,6,kmeans_plain
1177,Pomelo,6,kmeans_plain
1178,Portulaca oleracea,6,kmeans_plain
1179,Quince,6,kmeans_plain
1180,Quinoa,6,kmeans_plain
1181,Raspberry,6,kmeans_plain
1182,Rhubarb,6,kmeans_plain
1183,Rosemary,6,kmeans_plain
1184,Salvia officinalis,6,kmeans_plain
1185,Sassafras,6,kmeans_plain
1186,Sesame oil,6,kmeans_plain
1187,Shiitake,6,kmeans_plain
1188,Shiso,6,kmeans_plain
1189,Sichuan pepper,6,kmeans_plain
1190,Silphium,6,kmeans_plain
1191,Soursop,6,kmeans_plain
1192,Spelt,6,kmeans_plain
1193,Spice,6,kmeans_plain
1194,Sugar-apple,6,kmeans_plain
1195,Sumac,6,kmeans_plain
1196,Sweet corn,6,kmeans_plain
1197,Synsepalum dulcificum,6,kmeans_plain
1198,Tannin,6,kmeans_plain
1199,Taraxacum,6,kmeans_plain
1200,Tarragon,6,kmeans_plain
1201,Theobroma cacao,6,kmeans_plain
1202,Thyme,6,kmeans_plain
1203,Tomato,6,kmeans_plain
1204,Turmeric,6,kmeans_plain
1205,Turnip,6,kmeans_plain
1206,Urtica dioica,6,kmeans_plain
1207,Vaccinium vitis-idaea,6,kmeans_plain
1208,Wasabi,6,kmeans_plain
1209,Yam (vegetable),6,kmeans_plain
1210,Yuzu,6,kmeans_plain
1211,Amaranth grain,6,kmeans_plain
1212,Ambrosia,6,kmeans_plain
1213,Argan oil,6,kmeans_plain
1214,Assam tea,6,kmeans_plain
1215,Bell pepper,6,kmeans_plain
