,article_name,country,treatment
696,Kraft Foods,3,kmeans_augmented
697,Krispy Kreme,3,kmeans_augmented
698,Last meal,3,kmeans_augmented
699,Liebeck v. McDonald's Restaurants,3,kmeans_augmented
700,Lipton,3,kmeans_augmented
701,M&M's,3,kmeans_augmented
702,Maggi,3,kmeans_augmented
703,"Mars, Incorporated",3,kmeans_augmented
704,Mars (chocolate bar),3,kmeans_augmented
705,Max Headroom (character),3,kmeans_augmented
706,Meijer,3,kmeans_augmented
707,Milkshake,3,kmeans_augmented
708,Minute Maid Park,3,kmeans_augmented
709,Mondelez International,3,kmeans_augmented
710,Monster Energy,3,kmeans_augmented
711,Morrisons,3,kmeans_augmented
712,Mountain Dew,3,kmeans_augmented
713,Nabisco,3,kmeans_augmented
714,Nespresso,3,kmeans_augmented
715,New Coke,3,kmeans_augmented
716,Nolan Bushnell,3,kmeans_augmented
717,Olive Garden,3,kmeans_augmented
718,Online food ordering,3,kmeans_augmented
719,Outback Steakhouse,3,kmeans_augmented
720,Ovaltine,3,kmeans_augmented
721,Panda Express,3,kmeans_augmented
722,Panera Bread,3,kmeans_augmented
723,Pepsi,3,kmeans_augmented
724,Pizza Hut,3,kmeans_augmented
725,Quaker Oats Company,3,kmeans_augmented
726,Quality Street (confectionery),3,kmeans_augmented
727,Reckitt Benckiser,3,kmeans_augmented
728,Red Bull,3,kmeans_augmented
729,Restaurant Brands International,3,kmeans_augmented
730,Ronald McDonald,3,kmeans_augmented
731,Safeway Inc.,3,kmeans_augmented
732,Sainsbury's,3,kmeans_augmented
733,San Miguel Corporation,3,kmeans_augmented
734,Schweppes,3,kmeans_augmented
735,Smarties,3,kmeans_augmented
736,Snickers,3,kmeans_augmented
737,Sodexo,3,kmeans_augmented
738,Starburst (confectionery),3,kmeans_augmented
739,Stop & Shop,3,kmeans_augmented
740,Subway (restaurant),3,kmeans_augmented
741,SunTrust Banks,3,kmeans_augmented
742,Super Size Me,3,kmeans_augmented
743,Supermarket,3,kmeans_augmented
744,Swedish Fish,3,kmeans_augmented
745,The Gods Must Be Crazy,3,kmeans_augmented
746,Thums Up,3,kmeans_augmented
747,Tim Horton,3,kmeans_augmented
748,Tootsie Roll,3,kmeans_augmented
749,Trader Joe's,3,kmeans_augmented
750,TripAdvisor,3,kmeans_augmented
751,Tyson Foods,3,kmeans_augmented
752,Unilever,3,kmeans_augmented
753,Vending machine,3,kmeans_augmented
754,Waffle House,3,kmeans_augmented
755,Wendy's,3,kmeans_augmented
756,White Castle (restaurant),3,kmeans_augmented
757,Woolworths Supermarkets,3,kmeans_augmented
758,Yum! Brands,3,kmeans_augmented
759,3 Musketeers (chocolate bar),3,kmeans_augmented
760,7 Up,3,kmeans_augmented
761,Albertsons,3,kmeans_augmented
762,Barney Rubble,3,kmeans_augmented
763,Baskin-Robbins,3,kmeans_augmented
764,Benihana,3,kmeans_augmented
765,Betty Crocker,3,kmeans_augmented
766,Pisco sour,4,kmeans_augmented
767,Beer,4,kmeans_augmented
768,Cabernet Sauvignon,4,kmeans_augmented
769,Caesar (cocktail),4,kmeans_augmented
770,Juniper berry,4,kmeans_augmented
771,Riesling,4,kmeans_augmented
772,Sauvignon blanc,4,kmeans_augmented
773,Zinfandel,4,kmeans_augmented
774,Absinthe,4,kmeans_augmented
775,Bordeaux wine,4,kmeans_augmented
776,Brandy,4,kmeans_augmented
777,Burgundy wine,4,kmeans_augmented
778,Ceres (mythology),4,kmeans_augmented
779,Champagne,4,kmeans_augmented
780,Chardonnay,4,kmeans_augmented
781,Draught beer,4,kmeans_augmented
782,Eucharist,4,kmeans_augmented
783,Gin,4,kmeans_augmented
784,Guinness,4,kmeans_augmented
785,History of beer,4,kmeans_augmented
786,Jameson Irish Whiskey,4,kmeans_augmented
787,Jägermeister,4,kmeans_augmented
788,Lambic,4,kmeans_augmented
789,Malbec,4,kmeans_augmented
790,Merlot,4,kmeans_augmented
791,Oktoberfest,4,kmeans_augmented
792,Pinot gris,4,kmeans_augmented
793,Pinot noir,4,kmeans_augmented
794,Prohibition,4,kmeans_augmented
795,Pub,4,kmeans_augmented
796,Pulque,4,kmeans_augmented
797,Rioja (wine),4,kmeans_augmented
798,Rum,4,kmeans_augmented
799,Sangiovese,4,kmeans_augmented
800,Single malt whisky,4,kmeans_augmented
801,Sparkling wine,4,kmeans_augmented
802,Syrah,4,kmeans_augmented
803,Tequila Sunrise (cocktail),4,kmeans_augmented
804,White Russian (cocktail),4,kmeans_augmented
805,Wine,4,kmeans_augmented
806,Akvavit,4,kmeans_augmented
807,Alcohol intoxication,4,kmeans_augmented
808,Alcoholic drink,4,kmeans_augmented
809,Ale,4,kmeans_augmented
810,Amaretto,4,kmeans_augmented
811,Amarone,4,kmeans_augmented
812,Arnold Palmer (drink),4,kmeans_augmented
813,Bar,4,kmeans_augmented
814,Barrel (unit),4,kmeans_augmented
815,Bellini (cocktail),4,kmeans_augmented
816,Bitters,4,kmeans_augmented
817,Brix,4,kmeans_augmented
818,Buckfast Tonic Wine,4,kmeans_augmented
819,Budweiser,4,kmeans_augmented
820,"Bureau of Alcohol, Tobacco, Firearms and Explosives",4,kmeans_augmented
821,Cider,4,kmeans_augmented
822,Cocktail,4,kmeans_augmented
823,Cognac,4,kmeans_augmented
824,Coors Brewing Company,4,kmeans_augmented
825,Cosmopolitan (cocktail),4,kmeans_augmented
826,Crown Royal,4,kmeans_augmented
827,Demeter,4,kmeans_augmented
828,Diageo,4,kmeans_augmented
829,Dionysus,4,kmeans_augmented
830,Drambuie,4,kmeans_augmented
831,Drink,4,kmeans_augmented
832,Eggnog,4,kmeans_augmented
833,Fireball Cinnamon Whisky,4,kmeans_augmented
834,Ginger ale,4,kmeans_augmented
835,Hops,4,kmeans_augmented
836,Irish coffee,4,kmeans_augmented
837,Jack Daniel's,4,kmeans_augmented
838,Jim Beam,4,kmeans_augmented
839,Johnnie Walker,4,kmeans_augmented
840,Kvass,4,kmeans_augmented
841,Lager,4,kmeans_augmented
842,Lemonade,4,kmeans_augmented
843,Mai Tai,4,kmeans_augmented
844,Malt liquor,4,kmeans_augmented
845,Margarita,4,kmeans_augmented
846,Martini (cocktail),4,kmeans_augmented
847,Mead,4,kmeans_augmented
848,Mezcal,4,kmeans_augmented
849,Microbrewery,4,kmeans_augmented
850,Moonshine,4,kmeans_augmented
851,Moët & Chandon,4,kmeans_augmented
852,Mulled wine,4,kmeans_augmented
853,Negroni,4,kmeans_augmented
854,Pale ale,4,kmeans_augmented
855,Pilsner,4,kmeans_augmented
856,Pint glass,4,kmeans_augmented
857,Prohibition in the United States,4,kmeans_augmented
858,Prosecco,4,kmeans_augmented
859,Rakı,4,kmeans_augmented
860,Reinheitsgebot,4,kmeans_augmented
861,Sake,4,kmeans_augmented
862,Scotch whisky,4,kmeans_augmented
863,Shot glass,4,kmeans_augmented
864,Slivovitz,4,kmeans_augmented
865,Soju,4,kmeans_augmented
866,Sommelier,4,kmeans_augmented
867,Stout,4,kmeans_augmented
868,Tanqueray,4,kmeans_augmented
869,Temperance movement,4,kmeans_augmented
870,Tom Collins,4,kmeans_augmented
871,United Spirits,4,kmeans_augmented
872,Vermouth,4,kmeans_augmented
873,Vodka,4,kmeans_augmented
874,Wassail,4,kmeans_augmented
875,Wheat beer,4,kmeans_augmented
876,Whisky,4,kmeans_augmented
877,Winemaking,4,kmeans_augmented
878,Absolut Vodka,4,kmeans_augmented
879,Aguardiente,4,kmeans_augmented
880,Alcohol by volume,4,kmeans_augmented
881,Alcohol proof,4,kmeans_augmented
882,Amaro (liqueur),4,kmeans_augmented
883,Angostura bitters,4,kmeans_augmented
884,Anheuser-Busch InBev,4,kmeans_augmented
885,Aperol,4,kmeans_augmented
886,Aperol Spritz,4,kmeans_augmented
887,Apple cider,4,kmeans_augmented
888,Apéritif and digestif,4,kmeans_augmented
889,Arak (drink),4,kmeans_augmented
890,Asahi Breweries,4,kmeans_augmented
891,B-52 (cocktail),4,kmeans_augmented
892,Baileys Irish Cream,4,kmeans_augmented
893,Barrel,4,kmeans_augmented
894,Bartending terminology,4,kmeans_augmented
895,Grasshopper,5,kmeans_augmented
896,Rainbow trout,5,kmeans_augmented
897,Cicada,5,kmeans_augmented
898,Coconut crab,5,kmeans_augmented
899,Dromedary,5,kmeans_augmented
900,Fish,5,kmeans_augmented
901,Silkie,5,kmeans_augmented
902,Squid,5,kmeans_augmented
903,Sturgeon,5,kmeans_augmented
904,Anglerfish,5,kmeans_augmented
905,Atlantic cod,5,kmeans_augmented
906,Atlantic salmon,5,kmeans_augmented
907,Bombyx mori,5,kmeans_augmented
908,Catfish,5,kmeans_augmented
909,Cod,5,kmeans_augmented
910,Conch,5,kmeans_augmented
911,Crab,5,kmeans_augmented
912,Fish farming,5,kmeans_augmented
913,Fishing,5,kmeans_augmented
914,Geoduck,5,kmeans_augmented
915,Herring,5,kmeans_augmented
916,Japanese spider crab,5,kmeans_augmented
917,Lobster,5,kmeans_augmented
918,Mantis shrimp,5,kmeans_augmented
919,Mussel,5,kmeans_augmented
920,Salmon,5,kmeans_augmented
921,Scallop,5,kmeans_augmented
922,Seafood,5,kmeans_augmented
923,Shrimp,5,kmeans_augmented
924,Wild boar,5,kmeans_augmented
925,Abalone,5,kmeans_augmented
926,Algae,5,kmeans_augmented
927,Ambergris,5,kmeans_augmented
928,Arctic char,5,kmeans_augmented
929,Bushmeat,5,kmeans_augmented
930,Camel,5,kmeans_augmented
931,Carp,5,kmeans_augmented
932,Caviar,5,kmeans_augmented
933,Clam,5,kmeans_augmented
934,Common pheasant,5,kmeans_augmented
935,Cuttlefish,5,kmeans_augmented
936,Fugu,5,kmeans_augmented
937,Grouper,5,kmeans_augmented
938,Haddock,5,kmeans_augmented
939,Hagfish,5,kmeans_augmented
940,Krill,5,kmeans_augmented
941,Northern pike,5,kmeans_augmented
942,Oyster,5,kmeans_augmented
943,Prawn,5,kmeans_augmented
944,Rabbit,5,kmeans_augmented
945,Sashimi,5,kmeans_augmented
946,Sea cucumber,5,kmeans_augmented
947,Seaweed,5,kmeans_augmented
948,Snail,5,kmeans_augmented
949,Snakehead (fish),5,kmeans_augmented
950,Squid as food,5,kmeans_augmented
951,Surimi,5,kmeans_augmented
952,Tetraodontidae,5,kmeans_augmented
953,Tilapia,5,kmeans_augmented
954,Tuna,5,kmeans_augmented
955,Yellowfin tuna,5,kmeans_augmented
956,Anchovy,5,kmeans_augmented
957,Aquaculture,5,kmeans_augmented
958,Bass (fish),5,kmeans_augmented
959,Beefalo,5,kmeans_augmented
960,Beluga (sturgeon),5,kmeans_augmented
961,Boletus edulis,6,kmeans_augmented
962,Cabbage,6,kmeans_augmented
963,Cucurbita,6,kmeans_augmented
964,Durian,6,kmeans_augmented
965,Lettuce,6,kmeans_augmented
966,Apple,6,kmeans_augmented
967,Blackcurrant,6,kmeans_augmented
968,Carrot,6,kmeans_augmented
969,Cowpea,6,kmeans_augmented
970,Onion,6,kmeans_augmented
971,Parsnip,6,kmeans_augmented
972,Radish,6,kmeans_augmented
973,Vegetable,6,kmeans_augmented
974,Watermelon,6,kmeans_augmented
975,Agaricus bisporus,6,kmeans_augmented
976,Alfalfa,6,kmeans_augmented
977,Anthocyanin,6,kmeans_augmented
978,Aronia,6,kmeans_augmented
979,Avocado,6,kmeans_augmented
980,Barley,6,kmeans_augmented
981,Basil,6,kmeans_augmented
982,Beetroot,6,kmeans_augmented
983,Berry,6,kmeans_augmented
984,Black-eyed pea,6,kmeans_augmented
985,Black pepper,6,kmeans_augmented
986,Blood orange,6,kmeans_augmented
987,Broccoli,6,kmeans_augmented
988,Buckwheat,6,kmeans_augmented
989,Capsicum,6,kmeans_augmented
990,Celery,6,kmeans_augmented
991,Cherry,6,kmeans_augmented
992,Chives,6,kmeans_augmented
993,Cochineal,6,kmeans_augmented
994,Coffea,6,kmeans_augmented
995,Coriander,6,kmeans_augmented
996,Cumin,6,kmeans_augmented
997,Eggplant,6,kmeans_augmented
998,Fennel,6,kmeans_augmented
999,Fruit,6,kmeans_augmented
1000,Garlic,6,kmeans_augmented
1001,Ginkgo biloba,6,kmeans_augmented
1002,Grape,6,kmeans_augmented
1003,Grapefruit,6,kmeans_augmented
1004,Horseradish,6,kmeans_augmented
1005,Kiwifruit,6,kmeans_augmented
1006,Kudzu,6,kmeans_augmented
1007,Lingzhi mushroom,6,kmeans_augmented
1008,Liquorice,6,kmeans_augmented
1009,Lutein,6,kmeans_augmented
1010,Lycopene,6,kmeans_augmented
1011,Maize,6,kmeans_augmented
1012,Moringa oleifera,6,kmeans_augmented
1013,Okra,6,kmeans_augmented
1014,Olive,6,kmeans_augmented
1015,Orange (fruit),6,kmeans_augmented
1016,Parsley,6,kmeans_augmented
1017,Peach,6,kmeans_augmented
1018,Phytophthora infestans,6,kmeans_augmented
1019,Pitaya,6,kmeans_augmented
1020,Poppy seed,6,kmeans_augmented
1021,Potato,6,kmeans_augmented
1022,Pumpkin,6,kmeans_augmented
1023,Rice,6,kmeans_augmented
1024,Saffron,6,kmeans_augmented
1025,Scoville scale,6,kmeans_augmented
1026,Sesame,6,kmeans_augmented
1027,Spice trade,6,kmeans_augmented
1028,Spinach,6,kmeans_augmented
1029,Strawberry,6,kmeans_augmented
1030,Sugarcane,6,kmeans_augmented
1031,Tamarind,6,kmeans_augmented
1032,Tea,6,kmeans_augmented
1033,Typha,6,kmeans_augmented
1034,Vanilla,6,kmeans_augmented
1035,Vicia faba,6,kmeans_augmented
1036,Walnut,6,kmeans_augmented
1037,Wheat,6,kmeans_augmented
1038,Zucchini,6,kmeans_augmented
1039,Achillea millefolium,6,kmeans_augmented
1040,Ackee,6,kmeans_augmented
1041,Acorn,6,kmeans_augmented
1042,Adansonia,6,kmeans_augmented
1043,Adzuki bean,6,kmeans_augmented
1044,Aegle marmelos,6,kmeans_augmented
1045,Agave,6,kmeans_augmented
1046,Ajwain,6,kmeans_augmented
1047,Allspice,6,kmeans_augmented
1048,Almond,6,kmeans_augmented
1049,Alphonso (mango),6,kmeans_augmented
1050,Amaranth,6,kmeans_augmented
1051,Anise,6,kmeans_augmented
1052,Annatto,6,kmeans_augmented
1053,Apricot,6,kmeans_augmented
1054,Arrowroot,6,kmeans_augmented
1055,Artemisia absinthium,6,kmeans_augmented
1056,Artichoke,6,kmeans_augmented
1057,Asafoetida,6,kmeans_augmented
1058,Asparagus,6,kmeans_augmented
1059,Açaí palm,6,kmeans_augmented
1060,Bamboo,6,kmeans_augmented
1061,Banana,6,kmeans_augmented
1062,Basmati,6,kmeans_augmented
1063,Bay leaf,6,kmeans_augmented
1064,Bean,6,kmeans_augmented
1065,Bergamot orange,6,kmeans_augmented
1066,Bhut jolokia,6,kmeans_augmented
1067,Bird's eye chili,6,kmeans_augmented
1068,Bitter orange,6,kmeans_augmented
1069,Black tea,6,kmeans_augmented
1070,Blackberry,6,kmeans_augmented
1071,Blue Java banana,6,kmeans_augmented
1072,Blueberry,6,kmeans_augmented
1073,Borage,6,kmeans_augmented
1074,Brassica,6,kmeans_augmented
1075,Brassica oleracea,6,kmeans_augmented
1076,Brassicaceae,6,kmeans_augmented
1077,Brazil nut,6,kmeans_augmented
1078,Camellia sinensis,6,kmeans_augmented
1079,Cannabis,6,kmeans_augmented
1080,Caper,6,kmeans_augmented
1081,Carambola,6,kmeans_augmented
1082,Caraway,6,kmeans_augmented
1083,Cashew,6,kmeans_augmented
1084,Cassava,6,kmeans_augmented
1085,Cayenne pepper,6,kmeans_augmented
1086,Chayote,6,kmeans_augmented
1087,Cherimoya,6,kmeans_augmented
1088,Cherry blossom,6,kmeans_augmented
1089,Chestnut,6,kmeans_augmented
1090,Chickpea,6,kmeans_augmented
1091,Chicory,6,kmeans_augmented
1092,Chili pepper,6,kmeans_augmented
1093,Chrysanthemum,6,kmeans_augmented
1094,Cinnamon,6,kmeans_augmented
1095,Citron,6,kmeans_augmented
1096,Citrus,6,kmeans_augmented
1097,Coconut,6,kmeans_augmented
1098,Common fig,6,kmeans_augmented
1099,Cranberry,6,kmeans_augmented
1100,Crataegus,6,kmeans_augmented
1101,Cruciferous vegetables,6,kmeans_augmented
1102,Cucumber,6,kmeans_augmented
1103,Curry tree,6,kmeans_augmented
1104,Cymbopogon,6,kmeans_augmented
1105,Darjeeling tea,6,kmeans_augmented
1106,Dill,6,kmeans_augmented
1107,Drupe,6,kmeans_augmented
1108,Echinacea,6,kmeans_augmented
1109,Edible mushroom,6,kmeans_augmented
1110,Fenugreek,6,kmeans_augmented
1111,Ficus,6,kmeans_augmented
1112,Fiddlehead fern,6,kmeans_augmented
1113,Flax,6,kmeans_augmented
1114,Flowering plant,6,kmeans_augmented
1115,Ginger,6,kmeans_augmented
1116,Gooseberry,6,kmeans_augmented
1117,Grapefruit–drug interactions,6,kmeans_augmented
1118,Green bean,6,kmeans_augmented
1119,Gros Michel banana,6,kmeans_augmented
1120,Guarana,6,kmeans_augmented
1121,Guava,6,kmeans_augmented
1122,Habanero,6,kmeans_augmented
1123,Hazelnut,6,kmeans_augmented
1124,Helianthus annuus,6,kmeans_augmented
1125,Herb,6,kmeans_augmented
1126,History of tea,6,kmeans_augmented
1127,History of the potato,6,kmeans_augmented
1128,Illicium verum,6,kmeans_augmented
1129,Ipomoea aquatica,6,kmeans_augmented
1130,Jackfruit,6,kmeans_augmented
1131,Jalapeño,6,kmeans_augmented
1132,Juniper,6,kmeans_augmented
1133,Kale,6,kmeans_augmented
1134,Key lime,6,kmeans_augmented
1135,Kumquat,6,kmeans_augmented
1136,Lavandula,6,kmeans_augmented
1137,Legume,6,kmeans_augmented
1138,Lemon,6,kmeans_augmented
1139,Lentil,6,kmeans_augmented
1140,Lepidium meyenii,6,kmeans_augmented
1141,Lilium,6,kmeans_augmented
1142,Lime (fruit),6,kmeans_augmented
1143,Lychee,6,kmeans_augmented
1144,Macadamia,6,kmeans_augmented
1145,Mandarin orange,6,kmeans_augmented
1146,Mango,6,kmeans_augmented
1147,Melon,6,kmeans_augmented
1148,Meyer lemon,6,kmeans_augmented
1149,Momordica charantia,6,kmeans_augmented
1150,Monstera deliciosa,6,kmeans_augmented
1151,Morchella,6,kmeans_augmented
1152,Mung bean,6,kmeans_augmented
1153,Muskmelon,6,kmeans_augmented
1154,Nelumbo nucifera,6,kmeans_augmented
1155,New Mexico chile,6,kmeans_augmented
1156,Nut (fruit),6,kmeans_augmented
1157,Nutmeg,6,kmeans_augmented
1158,Oat,6,kmeans_augmented
1159,Opuntia,6,kmeans_augmented
1160,Orchidaceae,6,kmeans_augmented
1161,Oryza sativa,6,kmeans_augmented
1162,Paddy field,6,kmeans_augmented
1163,Papaya,6,kmeans_augmented
1164,Passiflora edulis,6,kmeans_augmented
1165,Pea,6,kmeans_augmented
1166,Peanut,6,kmeans_augmented
1167,Pear,6,kmeans_augmented
1168,Pecan,6,kmeans_augmented
1169,Persimmon,6,kmeans_augmented
1170,Phaseolus vulgaris,6,kmeans_augmented
1171,Phyllanthus emblica,6,kmeans_augmented
1172,Phytolacca americana,6,kmeans_augmented
1173,Pineapple,6,kmeans_augmented
1174,Plant,6,kmeans_augmented
1175,Plum,6,kmeans_augmented
1176,Pomegranate,6,kmeans_augmented
1177,Pomelo,6,kmeans_augmented
1178,Portulaca oleracea,6,kmeans_augmented
1179,Quince,6,kmeans_augmented
1180,Quinoa,6,kmeans_augmented
1181,Raspberry,6,kmeans_augmented
1182,Rhubarb,6,kmeans_augmented
1183,Rosemary,6,kmeans_augmented
1184,Salvia officinalis,6,kmeans_augmented
1185,Sassafras,6,kmeans_augmented
1186,Sesame oil,6,kmeans_augmented
1187,Shiitake,6,kmeans_augmented
1188,Shiso,6,kmeans_augmented
1189,Sichuan pepper,6,kmeans_augmented
1190,Silphium,6,kmeans_augmented
1191,Soursop,6,kmeans_augmented
1192,Spelt,6,kmeans_augmented
1193,Spice,6,kmeans_augmented
1194,Sugar-apple,6,kmeans_augmented
1195,Sumac,6,kmeans_augmented
1196,Sweet corn,6,kmeans_augmented
1197,Synsepalum dulcificum,6,kmeans_augmented
1198,Tannin,6,kmeans_augmented
1199,Taraxacum,6,kmeans_augmented
1200,Tarragon,6,kmeans_augmented
1201,Theobroma cacao,6,kmeans_augmented
1202,Thyme,6,kmeans_augmented
1203,Tomato,6,kmeans_augmented
1204,Turmeric,6,kmeans_augmented
1205,Turnip,6,kmeans_augmented
1206,Urtica dioica,6,kmeans_augmented
1207,Vaccinium vitis-idaea,6,kmeans_augmented
1208,Wasabi,6,kmeans_augmented
1209,Yam (vegetable),6,kmeans_augmented
1210,Yuzu,6,kmeans_augmented
1211,Amaranth grain,6,kmeans_augmented
1212,Ambrosia,6,kmeans_augmented
1213,Argan oil,6,kmeans_augmented
1214,Assam tea,6,kmeans_augmented
1215,Bell pepper,6,kmeans_augmented
