,article_name,country,treatment
709,Time (magazine),6,kmeans_plain
710,USA Today,6,kmeans_plain
711,Adbusters,6,kmeans_plain
712,Afghan War documents leak,6,kmeans_plain
713,Air America (radio network),6,kmeans_plain
714,Alternative media,6,kmeans_plain
715,Balloon boy hoax,6,kmeans_plain
716,Bernie Bro,6,kmeans_plain
717,Black propaganda,6,kmeans_plain
718,Censorship in China,6,kmeans_plain
719,Cindy Sheehan,6,kmeans_plain
720,Conflict-of-interest editing on Wikipedia,6,kmeans_plain
721,Disinformation,6,kmeans_plain
722,Foreign Affairs,6,kmeans_plain
723,Gavin McInnes,6,kmeans_plain
724,Godey's Lady's Book,6,kmeans_plain
725,Henry Luce,6,kmeans_plain
726,History of propaganda,6,kmeans_plain
727,Incipit,6,kmeans_plain
728,Iraq War documents leak,6,kmeans_plain
729,LGBT rights in Pakistan,6,kmeans_plain
730,Leveson Inquiry,6,kmeans_plain
731,Lying press,6,kmeans_plain
732,Matt Drudge,6,kmeans_plain
733,Media Matters for America,6,kmeans_plain
734,Media bias,6,kmeans_plain
735,Media bias in the United States,6,kmeans_plain
736,Michael Moore,6,kmeans_plain
737,National Post,6,kmeans_plain
738,Newsmax Media,6,kmeans_plain
739,Polandball,6,kmeans_plain
740,ProPublica,6,kmeans_plain
741,Propaganda,6,kmeans_plain
742,Pulitzer Prize,6,kmeans_plain
743,Rachel Maddow,6,kmeans_plain
744,Racial bias in criminal news in the United States,6,kmeans_plain
745,Reuters,6,kmeans_plain
746,Roone Arledge,6,kmeans_plain
747,Rush Limbaugh,6,kmeans_plain
748,Rush Limbaugh–Sandra Fluke controversy,6,kmeans_plain
749,Satanic panic (South Africa),6,kmeans_plain
750,Sensationalism,6,kmeans_plain
751,Spiral of silence,6,kmeans_plain
752,The Daily Telegraph,6,kmeans_plain
753,The Independent,6,kmeans_plain
754,The Jerusalem Post,6,kmeans_plain
755,The New York Times,6,kmeans_plain
756,The New Yorker,6,kmeans_plain
757,The Young Turks,6,kmeans_plain
758,Tucker Carlson,6,kmeans_plain
759,Vice News,6,kmeans_plain
760,Weekly World News,6,kmeans_plain
761,Whataboutism,6,kmeans_plain
762,Whistleblower,6,kmeans_plain
763,Yellow journalism,6,kmeans_plain
764,Zine,6,kmeans_plain
765,24-hour news cycle,6,kmeans_plain
766,Alfred Eisenstaedt,6,kmeans_plain
767,Allen & Company,6,kmeans_plain
768,Army Times,6,kmeans_plain
769,Atrocity propaganda,6,kmeans_plain
770,Attack ad,6,kmeans_plain
771,Barbie Liberation Organization,6,kmeans_plain
772,Big Think,6,kmeans_plain
773,Black Legend,6,kmeans_plain
774,Body worn video,6,kmeans_plain
775,CBS News Sunday Morning,6,kmeans_plain
776,CNN effect,6,kmeans_plain
777,Caesar's Messiah,6,kmeans_plain
778,Caitlin Moran,6,kmeans_plain
779,Cal Thomas,6,kmeans_plain
780,Cause célèbre,6,kmeans_plain
781,Censorship in the Soviet Union,6,kmeans_plain
782,Charlie Rose,6,kmeans_plain
783,Cohen v. California,6,kmeans_plain
784,Common Dreams,6,kmeans_plain
785,Communist propaganda,6,kmeans_plain
786,Controversy,6,kmeans_plain
787,Cult of personality,6,kmeans_plain
788,Culture jamming,6,kmeans_plain
789,Culture of fear,6,kmeans_plain
790,Cynthia McFadden,6,kmeans_plain
791,Dan Abrams,6,kmeans_plain
792,Dan Harris (journalist),6,kmeans_plain
793,Disconnection,6,kmeans_plain
794,Donny Deutsch,6,kmeans_plain
795,Dumbing down,6,kmeans_plain
796,Echo chamber (media),6,kmeans_plain
797,Embedded journalism,6,kmeans_plain
798,Factoid,6,kmeans_plain
799,Fairness and Accuracy in Reporting,6,kmeans_plain
800,Frank Reynolds,6,kmeans_plain
801,Fresh Air,6,kmeans_plain
802,Gonzo journalism,6,kmeans_plain
803,History of Fox News,6,kmeans_plain
804,Hustler Magazine v. Falwell,6,kmeans_plain
805,Inquisitr,6,kmeans_plain
806,Instapundit,6,kmeans_plain
807,Intelligence Squared,6,kmeans_plain
808,J. Walter Thompson,6,kmeans_plain
809,Jeff Rense,6,kmeans_plain
810,Jessica McClure,6,kmeans_plain
811,Jet (magazine),6,kmeans_plain
812,Katie Nolan,6,kmeans_plain
813,Ladies' Home Journal,6,kmeans_plain
814,LiveLeak,6,kmeans_plain
815,Mainstream media,6,kmeans_plain
816,Martin Bashir,6,kmeans_plain
817,McClatchy,6,kmeans_plain
818,Media circus,6,kmeans_plain
819,Media of the United States,6,kmeans_plain
820,Media portrayal of the Ukrainian crisis,6,kmeans_plain
821,Mediaite,6,kmeans_plain
822,Misinformation,6,kmeans_plain
823,Mistakes were made,6,kmeans_plain
824,Mortimer Zuckerman,6,kmeans_plain
825,Ms. (magazine),6,kmeans_plain
826,Muckraker,6,kmeans_plain
827,New Journalism,6,kmeans_plain
828,Non-apology apology,6,kmeans_plain
829,Non-denial denial,6,kmeans_plain
830,Obfuscation,6,kmeans_plain
831,RYOT,6,kmeans_plain
832,Russia Insider,6,kmeans_plain
833,Sarah Koenig,6,kmeans_plain
834,Sound bite,6,kmeans_plain
835,Spin (propaganda),6,kmeans_plain
836,Tabloid journalism,6,kmeans_plain
837,Ted Koppel,6,kmeans_plain
838,Terry Moran,6,kmeans_plain
839,The Japan Times,6,kmeans_plain
840,The Jewish Chronicle,6,kmeans_plain
841,The Real News,6,kmeans_plain
842,The Times of Israel,6,kmeans_plain
843,The Village Voice,6,kmeans_plain
844,Tokenism,6,kmeans_plain
845,VDARE,6,kmeans_plain
846,Walter Lippmann,6,kmeans_plain
847,Ynetnews,6,kmeans_plain
848,Gio Benitez,6,kmeans_plain
849,Killing Jesus,6,kmeans_plain
850,The Post and Courier,6,kmeans_plain
851,Tom Wheeler,6,kmeans_plain
852,Trial balloon,6,kmeans_plain
853,White propaganda,6,kmeans_plain
854,Pulitzer Prize for Breaking News Photography,6,kmeans_plain
855,Pulitzer Prize for Criticism,6,kmeans_plain
856,Pulitzer Prize for Feature Photography,6,kmeans_plain
857,Pulitzer Prize for Investigative Reporting,6,kmeans_plain
858,Pulitzer Prize for Public Service,6,kmeans_plain
859,Videos and audio recordings of Osama bin Laden,6,kmeans_plain
860,Women in journalism,6,kmeans_plain
