article_id,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
522,-0.724587,0.493324,0.229377,-0.000597,-0.006717,-0.528756,-0.422712,-0.102058,-0.414988,0.196029,-0.302369,0.235575,-0.341475,-0.577955,-0.365478,-0.299275,0.769495,0.059217,0.40532,-0.363168,-0.363979,-0.668294,0.011761,-0.166593,0.076528,-0.883673,-0.050593,-0.107021,0.263034,-0.045453,0.122385,0.575742,-0.423672,-0.339545,-0.447142,0.162076,-0.167837,-0.239092,-0.436178,-0.226547,0.191899,-0.223491,0.179008,0.551302,0.28336,0.343124,0.06419,-0.096511,0.226365,0.450908,0.610982,-0.092668,0.071833,0.150059,0.343022,0.389789,-0.092404,0.054627,0.008953,-0.38577,0.335678,-0.28118,0.085551,0.165275,-0.374382,-0.119168,-0.082438,-0.013732,0.315375,0.428342,0.539551,0.344883,-0.868596,0.137228,-0.211403,0.08188,-0.919641,-0.495468,-0.771117,0.119545,0.629822,0.623305,0.330963,-0.373093,0.290118,-0.268572,-0.732037,0.040447,-0.217544,-0.195824,-0.225212,0.332839,-0.222111,0.246373,0.502584,0.084575,-0.38573,0.224139,-0.008885,-0.638731
523,0.163896,-0.1763,0.71234,-0.122958,-0.723264,-0.691196,-0.227155,-0.208135,0.604744,-0.005198,0.311973,0.652063,0.196548,-0.259427,0.372351,-0.046407,0.298476,-0.00842,0.465635,0.692636,-0.138718,0.211962,-0.085433,-0.426497,0.067886,0.267163,0.039887,-0.182871,0.052398,0.502496,-0.328779,0.101992,-0.025156,0.016709,-0.646008,0.244194,0.047286,-0.094141,-0.180553,0.686305,0.173641,-0.135103,-0.324273,-0.139268,-0.07234,-0.01006,-0.281554,0.352816,0.457098,-0.092729,0.160222,-0.513858,-0.078696,0.290793,-0.545246,0.115002,-0.146402,-0.283377,-0.404494,0.197513,0.724779,0.116635,-0.245834,0.509468,-0.099135,-0.095385,0.248615,0.449916,-0.160742,0.753755,0.155674,0.790372,0.04741,-0.729064,-0.249668,-0.519842,-0.373431,-0.252881,-0.442189,-0.139991,-0.165049,0.274782,-0.171499,0.000473,0.033403,0.117825,-0.047705,-0.154034,-0.299794,-0.005331,-0.367769,0.357446,-0.14086,0.131407,-0.496951,0.273795,-0.739881,-0.082919,-0.257876,-0.346011
524,-0.466702,0.326528,0.275969,0.001332,0.120428,-0.314262,-0.073335,-1.291726,-0.256286,-0.2204,0.573882,0.52332,0.102879,0.494206,-0.255891,0.048474,-0.169188,0.68331,-0.387538,0.124412,0.788653,0.400239,0.050471,0.079323,0.39323,0.011663,-0.403956,0.285437,0.278249,0.191475,0.147407,-0.221205,-0.347945,0.288946,-0.18425,0.320013,-0.117577,-0.121076,-0.1168,0.376908,-0.070115,-0.260386,-0.395649,-0.455789,-0.213069,-0.139779,0.56068,0.063356,-0.05254,-0.292443,0.242253,-0.606114,0.305546,0.131138,-0.263625,-0.361284,0.16556,-0.554808,-0.118078,0.037446,0.801168,-0.545679,0.147735,-0.397921,-0.215259,-0.198976,-0.070639,-0.171082,-0.374238,0.304811,0.34776,0.171729,-0.452939,-0.474681,-0.389879,0.090979,-0.064727,-0.083711,-0.47095,-0.133636,0.039053,0.502488,0.156354,-0.167445,-0.199581,-0.331894,-0.576966,-0.243503,-0.154723,0.373638,0.290101,0.221119,0.108484,0.182774,-0.297617,0.29728,-0.329111,-0.532973,0.270735,0.002911
527,-0.303426,-0.233083,0.544209,-0.007708,0.147712,-0.666135,-0.194901,-1.261721,-0.680896,0.136991,0.900374,0.591063,-0.63546,-0.006059,0.308204,0.354888,1.123952,0.246129,0.738232,-0.252541,0.32853,-0.078393,-0.20378,0.24131,-0.023773,-0.064726,-0.752857,0.306722,0.088599,0.501341,0.440536,-0.804364,-0.392494,-0.093218,0.307336,0.91763,-0.176928,-0.212263,-0.892587,0.160272,-0.21427,-0.134124,-0.212098,-0.462832,-0.44097,0.198969,0.786146,0.82729,-0.014037,0.06207,0.119339,-0.419679,0.367625,0.376838,0.330967,-0.169038,0.146051,0.068168,-0.18421,0.331954,-0.145147,-0.962709,-0.077302,-0.29965,-0.69494,-0.248153,0.464836,-0.725141,-0.05925,0.129917,-0.176369,0.158282,0.373706,-0.085702,-0.258599,-0.317684,-0.310982,0.150109,-1.321241,0.204018,0.445014,1.244229,0.426274,-0.206771,-0.484671,0.714923,0.187572,-0.250947,-0.1894,0.021063,-0.003921,0.350492,-0.526732,0.224797,-0.310359,0.15625,-0.852919,-0.191525,-0.31588,0.312484
528,-0.26537,-0.16263,-0.540264,-0.197915,-0.484062,0.367655,0.306467,-0.343614,0.15556,0.033014,0.277005,-0.255832,-1.061935,-0.871751,0.197933,-0.049892,0.818443,-0.311476,0.525253,0.614424,0.163632,0.037827,-0.726222,0.056816,-0.442257,0.097612,0.109462,-0.087618,0.25684,0.053004,-0.178871,0.543315,0.010061,-0.859922,0.050335,0.356976,0.221858,0.027098,0.65839,0.314853,-0.448452,0.063253,0.169563,-0.133505,0.308556,0.486057,-0.358079,0.170003,-0.175853,-0.370023,0.433722,-1.213842,0.660511,0.914747,-0.016717,0.397281,0.42582,-0.888013,-0.347462,0.523938,0.537889,-0.345742,-0.521128,0.678324,-0.547665,-0.008417,0.593711,-0.75074,0.305796,0.889035,0.063222,0.796885,-0.577757,0.208315,0.066145,0.34617,-0.056011,-0.133592,-0.354258,0.044728,-0.069824,1.080941,0.107526,0.508857,0.064713,0.158673,-0.376412,0.246179,0.484953,-0.139063,-0.410769,0.780227,-0.016097,-0.114445,-0.462135,-0.196516,-0.229248,0.377378,-0.027704,-0.506451
531,-0.08926,0.179202,0.223819,-0.427776,0.026089,-0.203692,0.115389,-0.074975,0.12652,-0.328615,0.044537,-0.017669,-0.733379,-0.190914,0.031802,0.049023,0.440482,-0.07974,-0.607446,0.594988,-0.456048,-0.074089,-0.154586,-0.185125,-0.379143,-0.28205,0.476319,0.521665,0.791266,-0.104016,0.219732,0.232479,-0.589087,-0.106376,-0.234089,0.918505,-0.158245,0.363571,0.856048,0.25551,-0.761476,-0.196921,0.531966,-0.309487,0.01508,0.116941,0.079473,0.105378,0.2646,-0.263251,0.37744,-1.161801,0.61049,0.037055,0.37218,-0.320266,0.288218,-0.55532,-0.01292,0.115999,0.112464,-0.739973,0.178136,-0.260387,-0.50738,0.316409,0.389869,-0.31387,-0.016082,0.101261,0.640748,-0.031304,0.323516,-0.139008,0.010152,0.159847,-0.547018,0.302741,-0.49358,0.216475,0.178172,0.853804,0.227081,0.533863,0.131382,-0.071759,0.254289,0.113533,0.453686,-0.241274,-0.191611,0.661164,0.548981,-0.478062,-0.353292,0.204929,-0.438065,0.132649,0.280117,-0.169723
532,0.128252,-0.081173,0.038214,0.547896,-0.884336,-0.497202,-0.073395,-0.44316,-0.016219,-0.177406,-0.149219,0.524735,-0.454288,-0.628261,-0.080144,-0.038591,0.251661,0.05875,0.166371,0.644613,-0.173018,0.559227,0.075975,-0.102191,-0.248517,0.128924,-0.16714,0.16906,0.235264,0.821528,-0.256025,0.048954,-0.00776,-0.483651,0.091607,0.131778,-0.435326,-0.013099,0.413609,0.406555,0.410311,0.2077,-0.492613,0.006388,0.01499,0.300932,-0.207889,0.137461,-0.510217,0.146109,-0.070757,-0.848693,0.155056,0.272534,-0.371172,0.091132,0.05979,-0.300661,0.179684,-0.072404,0.638382,0.065019,0.320382,0.190063,-0.573082,-0.297051,0.454217,0.144684,0.014494,0.087447,0.52218,0.260504,-0.178596,-0.455815,-0.452838,-0.121183,-0.463324,0.317072,-0.6348,-0.269875,0.22252,-0.208092,-0.095625,-0.118087,0.055382,0.217622,0.072366,-0.379344,0.180813,0.298033,-0.152943,0.305787,0.144879,-0.353054,-0.580076,-0.018687,-0.911833,-0.023123,0.298875,-0.125273
533,0.235064,0.329691,-0.477857,0.123314,-0.552132,-0.48304,-0.271362,-0.466272,-0.275397,-0.026629,0.056364,0.076751,-0.351332,-0.897016,0.206147,0.249676,0.755188,0.181483,0.520151,0.338886,-0.133072,0.01283,-0.611571,-0.203487,-0.392032,0.40041,-0.094803,0.303452,0.187125,0.823049,0.586478,0.177897,-0.128115,-0.124533,-0.470062,0.223321,0.012052,0.293028,0.218268,0.512978,-0.017488,-0.154935,-0.302831,-0.063044,0.147825,0.058366,-0.078828,0.08926,-0.460503,-0.22599,-0.139088,-0.813661,0.139833,0.832566,-0.218218,0.240411,0.009937,-0.907996,0.110347,-0.053435,0.193991,0.03528,0.035772,0.150918,-0.612125,-0.732164,0.638701,0.262621,-0.370672,-0.088063,0.07481,0.356814,-0.256608,-0.65175,0.49483,0.393785,-0.540876,0.361035,-0.239385,-0.249114,0.009091,-0.386555,0.201447,0.024253,-0.24308,0.39159,-0.300911,-0.633727,0.267298,0.060116,0.209882,-0.060406,-0.601005,0.080503,-0.289765,0.529613,-0.693615,0.059829,0.081134,0.31497
534,-0.198053,-0.0454,0.355521,0.278967,-0.205508,-0.573216,-0.461928,-0.125849,0.330334,-0.304223,0.556446,0.411899,-0.567669,-1.0624,-0.314478,0.287618,0.371998,0.339112,0.234716,0.178839,0.028484,0.401057,-0.289653,0.177357,-0.631178,-0.380508,-0.579783,0.353314,0.035815,0.515622,0.127038,0.358077,-0.602215,-0.143846,-0.590513,0.350038,-0.187401,-0.145165,0.566692,0.021732,0.057884,0.163367,-0.339909,0.030884,0.213274,0.788375,-0.343381,0.118451,-0.517735,-0.395747,0.19506,-0.988111,0.455265,0.110215,0.354498,0.216208,-0.258238,-0.383042,-0.203581,0.667471,-0.275139,-0.467345,-0.599418,0.43767,-0.335846,0.175144,0.245254,-0.013966,0.515384,0.352185,0.099572,0.131692,0.165423,-0.214196,-0.131696,-0.665482,-0.524339,-0.582172,-0.197108,-0.200308,0.451687,0.046115,0.42232,0.372582,1.145655,0.709147,-0.295141,-0.754404,0.536442,0.49674,0.307096,0.111527,-0.106374,0.285306,0.158488,-0.067343,-0.750829,0.166112,0.181129,-0.052607
535,0.019914,-0.445372,0.198015,0.360742,-0.665798,-0.415909,0.040033,-0.337151,0.194721,-0.423528,-0.081142,0.318204,-0.34903,-0.511836,-0.373463,0.424552,0.434662,0.42873,-0.235624,0.826363,-0.414915,0.122659,-0.631278,-0.017895,-0.470602,-0.111396,0.108289,0.155481,0.386873,0.610632,0.022782,-0.167283,-0.3104,-0.022329,-0.091766,0.135276,-0.401789,-0.148817,0.528732,0.09601,-0.272161,0.335465,-0.468229,0.153953,-0.007658,0.55064,-0.014895,0.13803,-0.361031,-0.419528,0.153686,-0.764384,-0.160029,0.341069,-0.314602,0.249743,0.032072,-0.418047,-0.161596,0.778774,0.456291,-0.207448,0.267205,0.520011,-0.768394,-0.305244,0.542863,-0.237734,0.22638,0.160567,0.503749,0.032478,0.023136,-0.61391,0.10822,-0.315146,-0.49204,-0.32715,-0.425099,0.217426,0.272979,0.247262,0.192389,0.478427,0.347819,0.347959,-0.356208,-0.674024,0.393006,0.0932,0.090189,0.39103,-0.210652,-0.24663,-0.503408,0.09047,-0.827773,0.175626,0.133118,-0.435581
536,-0.426069,0.128768,0.24837,0.163672,0.04449,-0.404886,-0.086373,0.002443,-0.255275,0.545494,0.085867,0.509274,-0.347415,-0.284159,-0.256132,-0.023229,0.645919,0.281047,0.311027,-0.102488,-0.322577,0.052123,-0.303393,0.019547,-0.1071,-0.605648,-0.015954,-0.070485,0.592916,0.087555,0.522037,0.306383,-0.4979,0.000433,-0.001477,0.304536,0.234538,0.044306,0.164462,0.000461,-0.00807,-0.404556,-0.008406,-0.083292,-0.07086,-0.059191,-0.138153,-0.155503,0.196914,0.467349,0.392663,0.084057,0.031166,0.412158,0.643777,0.25258,0.362879,0.142788,-0.18891,0.153639,0.318579,0.042407,-0.076759,0.165125,-0.444238,-0.191641,-0.005568,0.171992,0.058766,0.133073,0.456007,-0.171552,0.040451,-0.379825,-0.266598,0.265624,-0.523082,-0.544629,-0.636009,-0.329768,0.452586,0.68845,-0.082823,-0.383491,0.288454,-0.323509,0.037103,-0.248202,-0.077459,0.329314,-0.012787,-0.037805,-0.243804,0.194343,-0.003072,-0.23703,-0.654755,0.089101,0.18425,-0.374244
539,-0.413583,0.188714,0.354374,0.018664,0.035328,-0.367881,-0.215257,-0.032125,-0.22835,0.266884,0.057537,0.294737,-0.226151,-0.191792,0.014735,-0.046553,0.875375,0.601992,0.137094,-0.263741,-0.450925,0.073645,-0.081827,0.051275,-0.270176,-0.46171,0.006951,0.282854,0.319863,0.122172,0.370586,0.358483,-0.51848,-0.019193,-0.295919,0.21047,0.144158,0.141288,0.090714,-0.098131,-0.064714,-0.414923,0.0071,-0.187462,-0.317656,0.183534,0.193668,-0.142536,0.040826,0.342584,0.384036,0.151045,0.128568,0.316165,0.52643,0.269948,0.220884,-0.032426,-0.154238,0.026377,0.14812,-0.068946,-0.307501,0.116829,-0.341813,-0.25153,-0.231862,0.139432,0.19439,-0.044117,0.293695,0.000194,0.18071,-0.312028,-0.093302,0.33567,-0.67975,-0.475343,-0.606487,-0.018652,0.382613,0.692127,0.157291,-0.576035,0.396296,-0.256318,-0.097715,-0.080455,0.112571,0.258046,0.028108,-0.039661,-0.140618,-0.098736,0.03717,-0.272635,-0.474098,0.270735,0.337457,-0.098096
540,-0.381524,0.023383,-0.011724,0.06233,0.048245,0.251066,-0.113523,0.179356,-0.024453,0.056753,0.260012,0.449901,-0.07228,-0.348063,0.267078,-0.433418,0.656068,0.507574,0.204262,0.267138,-0.390512,0.313332,-0.433894,0.105889,0.036091,-0.599719,-0.397763,0.385061,0.064615,0.371432,0.243176,-0.150281,-0.595834,-0.498211,-0.156419,0.462625,-0.220131,-0.058592,0.04695,0.06925,-0.183628,0.608938,-0.049736,0.413076,-0.117395,-0.152708,0.459494,0.00514,0.192791,0.149915,0.473577,-0.276992,0.249007,0.695885,0.146344,0.285059,0.53469,-0.577943,-0.30041,0.105445,-0.524855,-0.385924,-0.201218,-0.04097,-0.283635,0.189322,0.415315,-0.241869,0.484051,0.197743,0.759045,-0.228343,0.520932,-0.159241,0.446485,-0.445936,-0.922322,-0.821364,-0.433256,-0.330313,-0.222566,0.717012,-0.15079,-0.636135,0.287561,0.672134,0.076736,0.223214,0.023205,0.330802,-0.76853,0.027199,-0.457995,0.117023,-0.175833,-0.077602,-0.399222,0.323921,0.118489,-0.761187
542,-0.281823,0.469053,0.217275,-0.177406,-0.003373,-0.460516,-0.793427,-0.273609,0.001131,0.224599,0.094283,0.30054,-0.619665,-0.648878,-0.196341,-0.40964,0.587095,0.337959,0.642744,0.126636,0.168442,0.110808,0.353748,-0.043602,0.240519,-0.542891,0.254379,0.541306,0.901286,0.211252,0.652738,0.516085,-0.196653,-0.373876,0.203506,0.283207,-0.317394,0.003343,-0.193317,0.065324,-0.125748,-0.264331,0.050921,0.349517,-0.462058,-0.03877,0.344353,0.069163,0.212324,-0.004388,0.542438,-0.170868,0.173875,-0.421128,0.724835,0.379931,-0.108608,0.02366,-0.013566,-0.231043,0.038791,-0.604939,-0.098172,0.556093,-0.206273,0.041349,0.468415,0.306037,0.429791,0.274034,0.247262,-0.110077,-0.402998,-0.255161,-0.217443,0.206657,-0.443952,-0.911025,-0.596953,0.089798,0.740658,0.550545,-0.309266,-0.848038,0.099018,-0.495448,-0.213116,0.284977,-0.576649,0.502941,-0.205323,0.366263,-0.202875,-0.071044,0.030076,0.34502,-0.04986,0.617757,0.199096,-0.383966
543,-0.704912,0.387037,0.363502,-0.299818,-0.124778,-0.276338,0.011747,-0.715198,-0.84465,0.716008,-0.271275,0.694528,-0.547131,-0.580356,-0.127867,0.079494,0.830382,0.685037,-0.131982,0.082238,-0.264906,0.396216,-0.160129,-0.219651,-0.165426,-0.299236,0.12554,0.336014,0.497281,0.512293,0.712763,0.787969,-0.996694,0.338242,0.046167,0.892514,0.155771,-0.09272,0.184349,-0.572563,0.095222,0.254545,-0.394764,0.150954,-0.198478,0.30115,0.175569,-0.472435,-0.039814,0.256584,-0.424967,-0.008807,0.258005,0.234545,0.317162,0.60701,0.311663,-0.539823,0.351303,0.651579,0.488075,-0.256054,-0.077668,-0.009792,-0.729069,0.242361,0.177188,0.072268,-0.026963,0.249705,0.248277,-0.156017,-0.247027,-0.32056,0.007364,0.233584,-0.3504,-0.395351,-0.969259,0.098701,-0.061178,0.3429,0.084264,-0.360037,0.464244,0.319802,-0.818407,-0.095566,0.092277,0.264945,-0.148459,0.516956,-0.524382,0.18401,0.138848,-0.660726,-0.741579,0.172579,-0.113626,0.00623
544,-0.263354,-0.136821,-0.007688,0.127887,0.258771,-0.291466,0.124495,-0.103536,0.140293,0.041588,0.039764,0.507816,-0.234801,-0.049145,-0.209524,0.021861,0.647579,0.592858,0.200108,0.344885,-0.321739,-0.122175,-0.165731,0.192786,0.020109,-0.468283,-0.063231,0.143198,-0.104255,0.12182,0.290401,-0.075438,-0.498588,-0.258319,0.201947,0.239346,-0.106002,0.178459,0.123909,0.518455,0.141124,-0.078769,0.285441,-0.39625,-0.274429,0.179912,0.129212,-0.033168,0.059365,0.625815,0.527249,-0.356499,0.05407,0.592509,0.27478,-0.135639,0.330154,-0.463581,-0.245007,-0.075039,0.362498,0.237094,-0.049627,-0.001968,-0.293583,-0.353452,0.089442,-0.55118,-0.07315,0.133206,0.362348,-0.396261,0.202957,0.029008,-0.02106,-0.302247,-0.389118,-0.219341,-0.10916,-0.12256,0.068602,0.405536,-0.040948,-0.191442,0.045234,0.165757,0.207485,-0.310127,0.118328,0.410392,0.054212,0.142907,-0.19385,-0.092055,-0.278521,-0.13057,-0.413633,0.375143,0.252456,-0.156216
545,-0.269623,0.004577,0.213728,0.145279,0.359679,-0.169942,-0.159083,-0.644932,0.146798,0.341009,-0.108986,0.555145,-0.251067,-0.003812,-0.289756,-0.185035,0.688412,0.729451,0.183268,-0.155079,-0.191928,0.044316,-0.240112,-0.047204,0.057926,-0.538368,0.022313,0.541811,0.03693,0.331172,0.205268,-0.137991,-0.265885,-0.114371,0.288924,0.610213,-0.121268,0.29266,0.242283,0.417436,-0.208056,0.005665,0.529451,-0.719527,-0.366414,0.158991,0.204155,0.050362,-0.024919,0.513436,0.806,-0.302703,-0.0701,0.753202,0.326363,-0.11885,0.433901,-0.43514,-0.072464,-0.079011,0.219045,0.395506,-0.060525,-0.196778,-0.29754,-0.367415,0.100053,-0.620804,-0.119833,0.152775,0.290428,-0.122967,0.110467,0.114011,-0.152537,-0.246241,-0.42533,-0.344814,-0.014554,-0.219476,0.177206,0.552768,0.439282,-0.158384,0.186287,0.281826,-0.124599,-0.287967,-0.147578,0.229285,0.106652,0.188622,-0.508497,0.05163,-0.12969,-0.233491,-0.152207,0.376363,0.44578,0.063848
547,0.094399,-0.825122,0.334606,-0.133422,-0.265591,-0.471639,-0.163954,-0.21806,-0.576559,0.397257,-0.363048,0.82207,0.261385,-0.563992,0.011962,0.03674,1.005814,0.902793,0.000976,0.14684,-0.240251,-0.169071,0.083652,0.147347,-0.359072,-0.217225,-0.452113,0.152903,-0.298578,-0.014103,0.468082,-0.041943,-0.86757,-0.151784,-0.266419,0.575941,-0.199141,0.050572,0.512445,0.125854,0.434763,0.504389,-0.644751,-0.300922,0.26531,0.296325,-0.110226,-0.925272,0.41555,0.380429,0.153592,-0.305158,-0.09015,0.266018,0.203042,0.331177,0.642049,-0.657337,0.387315,0.155245,0.178436,0.258799,-0.314711,-0.073828,-0.729908,-0.22104,0.392616,0.120662,-0.048837,0.558559,0.426457,-0.065075,-0.12136,-0.172848,0.057734,0.013115,-0.480932,-0.125458,-0.891378,-0.012413,0.072489,0.397443,0.449308,0.122325,0.591077,0.156662,0.516533,-0.29856,0.381858,0.215235,0.473734,0.420604,-0.333994,0.175643,-0.275793,0.269645,-0.681703,0.223685,-0.19287,0.005312
548,0.058844,-0.105256,0.425887,-0.144503,-0.760162,-0.055886,0.05802,-0.035035,-0.140138,-0.450318,0.285527,-0.177397,-0.374572,-0.679236,0.706157,0.683382,-0.041632,-0.221031,-0.632009,0.346247,0.018724,-0.067963,-0.451811,-0.085322,-0.562431,0.216981,0.38593,0.123047,0.457807,0.889305,-0.004239,0.244044,-0.074585,-0.686449,-0.155561,0.570895,-0.38019,0.487748,0.721814,0.410201,0.041452,-0.150803,-0.309642,0.310967,0.326258,0.737468,0.235101,-0.298019,-0.539663,-0.629133,0.218277,-0.968231,0.235463,-0.184668,-0.296461,-0.294201,0.470258,-0.642939,-0.371286,0.907805,0.643468,-0.46077,0.115671,0.947623,-0.320052,-0.421253,0.562487,-0.130029,0.289074,0.299421,0.320944,0.818852,-0.004218,-0.19154,-0.446617,-0.403714,0.100036,-0.327468,-0.421468,0.461132,0.060841,0.72781,-0.116545,-0.043219,-0.256252,0.888457,-0.628368,-0.295644,0.083575,0.02576,-0.112139,0.857024,-0.544362,0.06549,-0.800444,-0.498542,-0.377308,-0.160772,0.054655,-0.48506
549,-0.086412,-0.374398,-0.071113,-0.679899,-0.148928,-0.271932,0.120802,0.024987,0.202598,0.062479,0.662959,0.315046,-0.11291,-0.264394,0.359159,-0.130337,-0.05577,0.200427,0.203662,0.51679,-0.283585,-0.043864,0.26726,-0.634689,-0.253065,-0.151543,0.397943,-0.482058,0.032894,0.370439,-0.201816,0.034836,-0.716481,0.379004,-0.175946,0.503478,-0.360214,0.206731,0.465536,0.491676,-0.162343,-0.320038,-0.583515,-0.167412,-0.271438,0.570097,-0.269097,-0.107262,-0.222731,-0.124155,0.462093,-0.836938,0.564681,0.655435,0.181438,0.561334,0.692118,-0.980005,-0.132255,0.154251,0.505398,-0.279256,0.2355,0.88447,-0.665454,0.051862,0.669286,-0.130291,0.028149,0.313214,0.820958,0.049112,0.263932,0.17928,-0.310801,0.252154,-0.478185,-0.003735,-0.39062,0.115436,-0.231323,0.366529,-0.108548,0.298205,0.074692,-0.117084,-0.443825,-0.293059,0.274458,0.062047,-0.027525,0.010886,-0.619151,-0.193107,-0.635738,0.129374,0.261378,-0.324403,0.509367,0.008055
550,0.033159,-0.048983,0.431536,-0.470585,-0.003829,0.094516,0.401921,-0.358499,-0.088175,0.573709,0.120105,0.107831,-0.689746,-0.196342,0.011374,0.058559,0.246541,0.525813,-0.153928,0.005288,-0.236684,0.234069,-0.663085,-0.008697,0.011008,-0.540239,-0.240401,0.05197,0.328655,0.158677,-0.204334,0.319755,-0.587513,-0.320312,-0.034957,0.516263,0.009917,0.303782,-0.082503,-0.028397,-0.215948,0.095,-0.080584,-0.418329,0.016594,0.123563,0.629878,0.272288,-0.670139,-0.181627,0.532308,-0.279621,0.432641,0.547909,0.036214,-0.145595,-0.327624,0.237698,-0.087938,-0.081727,0.083942,-0.039204,-0.19749,0.093583,-0.02491,0.104115,0.04876,-0.870475,0.216795,0.326261,0.686146,0.134298,0.339389,-0.737129,0.323925,-0.40937,-0.650801,-0.684699,-0.240684,-0.218154,0.011534,0.829358,0.177169,-0.297294,0.164311,-0.109339,0.388263,-0.420216,0.376923,0.060836,-0.075754,0.306082,-0.402951,0.315951,0.109117,-0.039704,-0.187776,0.301975,0.122664,-0.229685
551,-0.12079,-0.545975,0.090133,-0.129284,-0.131748,-0.272199,-0.448602,0.162561,-0.158254,0.858095,0.236622,0.37618,-0.786321,-0.387298,-0.24138,0.260589,0.791108,-0.047159,0.082752,0.363031,-0.319752,-0.448878,-0.071745,-0.15525,-0.612158,-0.736624,-0.040715,0.099962,0.095792,-0.143136,0.403083,-0.083424,-0.477687,-0.354337,-0.372354,0.346191,-0.140427,-0.004467,0.2574,0.000277,0.250416,-0.239859,-0.454539,0.156541,-0.377743,0.677611,-0.191224,-0.114531,0.450302,0.053436,0.819212,-0.580821,-0.340009,0.82297,0.059711,0.172382,0.579879,-0.717737,-0.229752,-0.164083,0.06094,0.121392,-0.018571,-0.356664,-0.697134,0.122213,0.309387,-0.259745,-0.208287,-0.1738,0.036712,-0.423572,0.109377,-0.064411,0.039442,-0.604576,-0.420668,-0.52254,-0.725905,-0.091503,-0.077027,0.203633,0.324624,0.1221,0.152213,0.069112,0.478304,0.366791,0.215575,0.425068,-0.278188,0.3321,-0.16001,0.518981,-0.158651,0.761549,-0.445944,0.383111,-0.030551,-0.135662
552,0.073647,-0.038237,0.670562,0.197652,-0.274972,-0.053512,-0.296831,-0.411808,0.255007,0.288352,0.150626,0.182899,-0.686101,-0.172795,0.240996,0.141923,0.26144,-0.281179,0.057857,0.488358,0.059826,0.44442,-0.848016,-0.616082,-0.274713,-0.255919,-0.03787,-0.052024,0.251346,0.320222,0.099119,0.042332,-0.414763,0.055733,-0.142258,0.380336,-0.085006,0.17537,0.313603,0.175234,-0.677053,-0.150941,-0.113119,-0.260258,0.046552,0.317021,0.027502,0.432374,0.280066,0.406006,0.368273,-0.491463,0.25254,0.354372,-0.433246,-0.004338,0.251891,-0.121306,-0.633931,0.209346,0.975131,0.17986,0.154462,-0.010681,-0.28566,0.053376,0.822244,0.009912,-0.241229,0.1807,0.154737,-0.00233,-0.314045,-0.775846,-0.547935,-0.260427,-0.094636,0.257606,-0.17157,-0.101135,-0.096565,0.177901,0.030302,0.497575,0.055452,0.090234,-0.207486,-0.306534,0.383201,-0.232342,0.12597,-0.093375,-0.46304,-0.0549,-0.541439,0.027333,-0.241201,-0.377559,-0.063814,-0.291345
553,0.343875,-0.253228,0.896925,-0.527003,0.1188,0.274225,0.39919,0.274064,-0.030232,0.172295,1.107105,0.482444,-0.643933,-0.721616,0.531571,0.050433,-0.038542,0.251947,0.284297,-0.164629,0.289037,0.047011,-0.528149,0.008574,-0.384085,-0.374604,-0.615265,-0.650032,0.26696,0.787818,0.091501,-0.596568,-0.301899,0.618316,0.159218,0.739157,0.286456,0.255874,-0.195779,0.085977,0.7613,-0.159281,-0.858248,-0.749938,-0.390357,0.198028,0.770672,0.130394,0.341058,0.360165,0.275743,-0.201364,-0.271883,-0.104974,0.590556,-0.776673,0.100119,-0.260095,-0.608209,-0.060225,0.424991,-0.152813,-0.060488,0.095025,-0.709102,0.440454,0.697049,-0.287091,-0.649579,0.871029,0.026848,0.228401,-0.098915,-0.872601,-0.633002,-0.628035,-0.749287,-0.862765,-0.581889,0.042829,0.120217,0.450548,0.470052,-0.231823,-0.259999,-0.259914,0.243689,-0.272747,0.054059,0.331467,0.763934,0.361885,0.311856,0.084737,0.376841,0.061502,-0.353498,-0.60961,-0.085355,-0.323504
