,article_name,country,treatment
728,Francis turbine,5,kmeans_plain
729,Freeze-drying,5,kmeans_plain
730,Galvanization,5,kmeans_plain
731,Gas cylinder,5,kmeans_plain
732,Geothermal power,5,kmeans_plain
733,Hot-melt adhesive,5,kmeans_plain
734,Hydraulic head,5,kmeans_plain
735,Hydraulic pump,5,kmeans_plain
736,Inconel,5,kmeans_plain
737,Induction heating,5,kmeans_plain
738,Insecticide,5,kmeans_plain
739,Lead–acid battery,5,kmeans_plain
740,Load cell,5,kmeans_plain
741,Lubricant,5,kmeans_plain
742,Machining,5,kmeans_plain
743,Milling (machining),5,kmeans_plain
744,Nebulizer,5,kmeans_plain
745,Nondestructive testing,5,kmeans_plain
746,Nonwoven fabric,5,kmeans_plain
747,Numerical control,5,kmeans_plain
748,O-ring,5,kmeans_plain
749,Oil well,5,kmeans_plain
750,Oxy-fuel welding and cutting,5,kmeans_plain
751,Passivation (chemistry),5,kmeans_plain
752,Personal protective equipment,5,kmeans_plain
753,Petroleum industry,5,kmeans_plain
754,Photovoltaic system,5,kmeans_plain
755,Piping and plumbing fitting,5,kmeans_plain
756,Plastic bag,5,kmeans_plain
757,Plasticizer,5,kmeans_plain
758,Polylactic acid,5,kmeans_plain
759,Power station,5,kmeans_plain
760,Pressure vessel,5,kmeans_plain
761,Pyrolysis,5,kmeans_plain
762,Rebar,5,kmeans_plain
763,Sand casting,5,kmeans_plain
764,Shell and tube heat exchanger,5,kmeans_plain
765,Sintering,5,kmeans_plain
766,Smelting,5,kmeans_plain
767,Solar water heating,5,kmeans_plain
768,Spot welding,5,kmeans_plain
769,Syngas,5,kmeans_plain
770,Tensile testing,5,kmeans_plain
771,Thermal insulation,5,kmeans_plain
772,Thermoelectric generator,5,kmeans_plain
773,Ultimate tensile strength,5,kmeans_plain
774,Ventricular assist device,5,kmeans_plain
775,Vickers hardness test,5,kmeans_plain
776,Volatile organic compound,5,kmeans_plain
777,Wastewater treatment,5,kmeans_plain
778,Water treatment,5,kmeans_plain
779,Water turbine,5,kmeans_plain
780,Wind turbine,5,kmeans_plain
781,Air filter,5,kmeans_plain
782,Autoclave,5,kmeans_plain
783,Cast iron,5,kmeans_plain
784,Check valve,5,kmeans_plain
785,Chemical industry,5,kmeans_plain
786,Condenser (heat transfer),5,kmeans_plain
787,Drain-waste-vent system,5,kmeans_plain
788,Drilling rig,5,kmeans_plain
789,Elastomer,5,kmeans_plain
790,Engineering fit,5,kmeans_plain
791,Exhaust gas,5,kmeans_plain
792,Hydraulic press,5,kmeans_plain
793,Ice pack,5,kmeans_plain
794,Mineral wool,5,kmeans_plain
795,Oriented strand board,5,kmeans_plain
796,Particle board,5,kmeans_plain
797,Pneumatics,5,kmeans_plain
798,Pressure regulator,5,kmeans_plain
799,Self-contained breathing apparatus,5,kmeans_plain
800,Shape-memory alloy,5,kmeans_plain
801,Solenoid valve,5,kmeans_plain
802,Submersible pump,5,kmeans_plain
803,Sump pump,5,kmeans_plain
804,Thermal expansion valve,5,kmeans_plain
805,Thermoplastic,5,kmeans_plain
806,Thermoplastic elastomer,5,kmeans_plain
807,Thermosetting polymer,5,kmeans_plain
808,Vacuum pump,5,kmeans_plain
809,Waste-to-energy,5,kmeans_plain
810,Waterproofing,5,kmeans_plain
811,3D printing,6,kmeans_plain
812,Artificial intelligence,6,kmeans_plain
813,Biotechnology,6,kmeans_plain
814,Electrical engineering,6,kmeans_plain
815,Engineering,6,kmeans_plain
816,Industrial robot,6,kmeans_plain
817,Innovation,6,kmeans_plain
818,Kardashev scale,6,kmeans_plain
819,Nanotechnology,6,kmeans_plain
820,Nootropic,6,kmeans_plain
821,Robot,6,kmeans_plain
822,Scientific method,6,kmeans_plain
823,Smart grid,6,kmeans_plain
824,Systems engineering,6,kmeans_plain
825,Technological singularity,6,kmeans_plain
826,Technology,6,kmeans_plain
827,Transhumanism,6,kmeans_plain
828,Aerospace,6,kmeans_plain
829,Aerospace engineering,6,kmeans_plain
830,Applications of artificial intelligence,6,kmeans_plain
831,Automation,6,kmeans_plain
832,Autonomous car,6,kmeans_plain
833,Bioinformatics,6,kmeans_plain
834,Biological engineering,6,kmeans_plain
835,Biomechanics,6,kmeans_plain
836,Biomedical engineering,6,kmeans_plain
837,Biometrics,6,kmeans_plain
838,Blended learning,6,kmeans_plain
839,Chemical engineering,6,kmeans_plain
840,Civil engineering,6,kmeans_plain
841,Code,6,kmeans_plain
842,Communication,6,kmeans_plain
843,Computer,6,kmeans_plain
844,Computer engineering,6,kmeans_plain
845,Computer network,6,kmeans_plain
846,Computer programming,6,kmeans_plain
847,Computer simulation,6,kmeans_plain
848,Computer vision,6,kmeans_plain
849,Computing,6,kmeans_plain
850,Cyber-physical system,6,kmeans_plain
851,Decentralization,6,kmeans_plain
852,Diffusion of innovations,6,kmeans_plain
853,Disruptive innovation,6,kmeans_plain
854,Document management system,6,kmeans_plain
855,Drake equation,6,kmeans_plain
856,Educational technology,6,kmeans_plain
857,Electrical grid,6,kmeans_plain
858,Electronic engineering,6,kmeans_plain
859,Electronic health record,6,kmeans_plain
860,Elon Musk,6,kmeans_plain
861,Emerging technologies,6,kmeans_plain
862,Environmental engineering,6,kmeans_plain
863,Environmental science,6,kmeans_plain
864,Failure mode and effects analysis,6,kmeans_plain
865,Fault tree analysis,6,kmeans_plain
866,Forensic science,6,kmeans_plain
867,Health,6,kmeans_plain
868,History of technology,6,kmeans_plain
869,Human factors and ergonomics,6,kmeans_plain
870,Hyperloop,6,kmeans_plain
871,ITIL,6,kmeans_plain
872,Industrial design,6,kmeans_plain
873,Information,6,kmeans_plain
874,Information Age,6,kmeans_plain
875,Information and communication technologies for development,6,kmeans_plain
876,Information and communications technology,6,kmeans_plain
877,Information management,6,kmeans_plain
878,Information system,6,kmeans_plain
879,Information technology,6,kmeans_plain
880,Institute of Electrical and Electronics Engineers,6,kmeans_plain
881,Intellectual property,6,kmeans_plain
882,Just-in-time manufacturing,6,kmeans_plain
883,Kaizen,6,kmeans_plain
884,Laboratory,6,kmeans_plain
885,Laboratory information management system,6,kmeans_plain
886,Luddite,6,kmeans_plain
887,Machine,6,kmeans_plain
888,Manufacturing,6,kmeans_plain
889,Mars Orbiter Mission,6,kmeans_plain
890,Materials science,6,kmeans_plain
891,Mechanical engineering,6,kmeans_plain
892,Media (communication),6,kmeans_plain
893,Medical device,6,kmeans_plain
894,Medical laboratory,6,kmeans_plain
895,Multimedia,6,kmeans_plain
896,Muslim world,6,kmeans_plain
897,Neolithic Revolution,6,kmeans_plain
898,OCLC,6,kmeans_plain
899,Online advertising,6,kmeans_plain
900,Pharmacology,6,kmeans_plain
901,Productivity,6,kmeans_plain
902,Program evaluation and review technique,6,kmeans_plain
903,Programmer,6,kmeans_plain
904,Prototype,6,kmeans_plain
905,Public relations,6,kmeans_plain
906,Quality management,6,kmeans_plain
907,Recommender system,6,kmeans_plain
908,Recreation,6,kmeans_plain
909,Reliability engineering,6,kmeans_plain
910,Research,6,kmeans_plain
911,Reverse engineering,6,kmeans_plain
912,Risk,6,kmeans_plain
913,Risk assessment,6,kmeans_plain
914,Risk management,6,kmeans_plain
915,Robotics,6,kmeans_plain
916,SCADA,6,kmeans_plain
917,"Science, technology, engineering, and mathematics",6,kmeans_plain
918,Science and technology in the Philippines,6,kmeans_plain
919,Six Sigma,6,kmeans_plain
920,Slow movement (culture),6,kmeans_plain
921,Smart meter,6,kmeans_plain
922,Societal collapse,6,kmeans_plain
923,Software development process,6,kmeans_plain
924,Software engineer,6,kmeans_plain
925,Software engineering,6,kmeans_plain
926,Software testing,6,kmeans_plain
927,Specification (technical standard),6,kmeans_plain
928,Standardization,6,kmeans_plain
929,Structural engineering,6,kmeans_plain
930,Surveillance,6,kmeans_plain
931,System administrator,6,kmeans_plain
932,TED (conference),6,kmeans_plain
933,Technological and industrial history of the United States,6,kmeans_plain
934,Technological convergence,6,kmeans_plain
935,Technological unemployment,6,kmeans_plain
936,Technology readiness level,6,kmeans_plain
937,Theory of constraints,6,kmeans_plain
938,Traffic collision,6,kmeans_plain
939,Transport,6,kmeans_plain
940,École Polytechnique,6,kmeans_plain
941,Agricultural engineering,6,kmeans_plain
942,Analysis paralysis,6,kmeans_plain
943,Analytics,6,kmeans_plain
944,Applied science,6,kmeans_plain
945,Architectural engineering,6,kmeans_plain
946,Arcology,6,kmeans_plain
947,Business analytics,6,kmeans_plain
948,Clarke's three laws,6,kmeans_plain
949,Control engineering,6,kmeans_plain
950,Control system,6,kmeans_plain
951,Digital Revolution,6,kmeans_plain
952,Distributed ledger,6,kmeans_plain
953,E-procurement,6,kmeans_plain
954,Engineering design process,6,kmeans_plain
955,Financial technology,6,kmeans_plain
956,Fourth-generation programming language,6,kmeans_plain
957,Gadget,6,kmeans_plain
958,Geek,6,kmeans_plain
959,Global issue,6,kmeans_plain
960,Graphics,6,kmeans_plain
961,Growth hacking,6,kmeans_plain
962,Hype cycle,6,kmeans_plain
963,IT service management,6,kmeans_plain
964,Image,6,kmeans_plain
965,Industrial engineering,6,kmeans_plain
966,Industry,6,kmeans_plain
967,Information technology in India,6,kmeans_plain
968,Knowledge representation and reasoning,6,kmeans_plain
969,Load testing,6,kmeans_plain
970,Mass communication,6,kmeans_plain
971,Microchip implant (human),6,kmeans_plain
972,Necessity is the mother of invention,6,kmeans_plain
973,New product development,6,kmeans_plain
974,Petroleum engineering,6,kmeans_plain
975,Product design,6,kmeans_plain
976,Product lifecycle,6,kmeans_plain
977,Project,6,kmeans_plain
978,Proof of concept,6,kmeans_plain
979,Quality management system,6,kmeans_plain
980,Requirement,6,kmeans_plain
981,Research and development,6,kmeans_plain
982,Safety,6,kmeans_plain
983,Science and technology in India,6,kmeans_plain
984,Service-level agreement,6,kmeans_plain
985,Software design,6,kmeans_plain
986,Software maintenance,6,kmeans_plain
987,State of the art,6,kmeans_plain
988,Subject-matter expert,6,kmeans_plain
989,Technical support,6,kmeans_plain
990,Technical writing,6,kmeans_plain
991,Technology acceptance model,6,kmeans_plain
992,Troubleshooting,6,kmeans_plain
