article_id,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
451,-0.235969,-0.423033,-0.353391,-0.646201,0.251699,-0.29024,0.328755,-0.592239,-0.005882,0.149898,0.897048,-0.04726,0.025268,0.181393,0.361431,1.159598,0.149085,0.825138,0.381349,-0.364719,0.764548,-0.019172,-0.676913,-0.047578,-0.131457,0.347139,-0.686645,0.06847,-0.10377,0.706219,-0.135767,-0.2046,-0.820568,0.578018,0.168998,0.324113,0.177288,0.204181,0.142319,0.069195,0.30526,-0.337064,-0.425838,-0.689558,-0.042323,0.151444,1.060531,0.486981,0.358077,0.655412,0.120253,-0.148909,0.495091,-0.165599,0.207941,0.219695,0.291924,0.463707,-1.048602,0.477417,0.418877,-0.73922,-0.192169,0.390609,-0.484535,-0.091763,0.059429,-0.288678,-0.601615,-0.074416,0.406587,-0.208803,0.907315,-0.336835,-0.682685,0.138154,-0.57478,-0.541491,-1.264588,0.149076,0.211964,0.705296,0.060862,-0.298742,-0.490799,0.729544,0.457549,0.261193,0.24203,0.365289,0.319235,-0.278855,-0.000946,-0.020364,-0.0166,0.59047,-0.503285,-0.056564,-0.645194,0.367777
452,0.199436,-0.543649,0.572733,-0.138889,0.493069,-0.340664,0.462804,-0.33253,0.31079,-0.098399,0.808781,0.296703,0.126668,-0.486846,0.575767,0.300156,0.375475,-0.142247,0.435701,-0.035404,0.498398,0.078399,0.285662,0.038405,-0.111518,0.061843,-0.012482,0.482232,0.64835,0.449473,0.045121,-0.858631,-1.278044,-0.4912,-0.896581,0.268176,0.20738,0.061895,-0.44452,-0.308813,0.778478,0.229312,-0.123435,-0.214099,0.169238,0.38956,0.391304,0.28689,0.247129,1.027445,0.487917,0.130589,-0.343652,-0.046793,0.077969,-0.037591,0.816502,-0.821731,-0.49715,-0.223652,0.398824,0.408759,-0.182374,0.04658,0.325673,-0.115616,0.045939,-0.80406,0.022333,-0.278171,-0.26366,0.442545,-0.127896,0.209389,-0.335411,-0.781376,0.385517,-0.489667,-0.744814,-0.218063,0.374531,0.332183,0.298191,-0.031575,0.029705,0.408986,-0.113448,-0.038197,0.053828,-0.05242,0.365785,-0.159556,0.06622,-0.099267,-0.651816,0.634539,-0.624394,0.025797,-0.273748,0.237828
453,-0.040547,-0.223208,0.215384,-0.178727,-0.166791,-0.561197,-0.076293,-0.495582,-0.284423,0.117855,0.084794,0.195587,-0.259688,-0.374312,0.090892,0.220668,0.502648,0.698765,0.172518,0.076629,-0.086145,0.075954,-0.041219,0.093634,-0.600355,0.209296,0.132453,0.265397,0.340168,0.379704,0.300578,-0.598156,-0.289729,0.114666,-0.402652,0.576129,-0.126877,0.273238,0.313747,0.016666,-0.011361,-0.273579,0.129274,-0.2659,0.107792,-0.158674,0.333945,-0.118749,-0.346493,0.721135,-0.292449,-0.087188,-0.088012,0.125469,-0.325976,-0.019596,0.165363,-0.179456,-0.481036,-0.031324,0.232532,0.177026,0.103969,0.040936,-0.096883,0.212265,0.331482,0.001548,-0.167635,-0.298436,0.564115,0.292017,0.03022,-0.371046,0.042316,-0.285272,-0.033677,-0.482099,-0.448069,-0.032645,-0.055357,-0.021744,-0.015396,-0.125977,-0.519294,0.243754,-0.480656,-0.31997,0.41403,-0.238249,0.050119,-0.242588,-0.278164,0.114085,-0.06248,-0.334493,-0.258294,0.14438,0.057772,-0.080482
454,0.076189,-0.051756,0.78938,-0.402243,0.17071,0.075189,-0.292277,-0.551961,0.197579,0.220239,0.586179,0.197683,-0.908682,-0.138627,0.454871,0.608083,0.462623,0.079095,0.240993,-0.034505,0.528309,-0.006353,-0.140579,-0.095411,-0.482208,-0.034845,-0.063048,-0.030213,0.132056,0.422049,0.239524,-0.64136,-0.726637,0.024974,-0.55114,0.459171,0.355797,-0.005062,0.37286,0.307098,0.121493,-0.210545,-0.000364,-0.179534,-0.309071,0.461564,0.566063,0.081116,0.123305,0.068729,0.201011,0.353352,0.280634,-0.365709,0.318455,-0.139763,0.493798,-0.106636,-0.675321,-0.061247,0.096047,0.348312,0.081065,0.073733,-0.56189,0.260429,0.182939,-0.63023,-0.642319,0.358671,0.230488,0.246543,0.163653,-0.407191,-0.254909,-0.455749,-0.203873,-0.459757,-0.716419,-0.40602,-0.11082,0.194756,0.083796,-0.259465,-0.37233,0.310642,0.075883,0.201291,0.190473,0.30023,-0.072959,-0.08962,0.158682,0.116695,-0.302144,0.638578,-0.281804,-0.108969,-0.583755,-0.221248
455,-0.283339,0.114709,0.614129,-0.106447,0.256106,-0.058423,-0.08601,-0.298812,0.123102,0.661536,0.422835,0.458124,-0.257695,-0.439521,0.102403,0.243911,-0.177192,-0.192098,0.01344,-0.110751,0.254477,0.113141,0.440356,-0.485917,-0.698335,-0.011244,0.121899,-0.700606,-0.427357,0.512512,-0.052587,0.004979,-0.605095,-0.056908,-0.775093,0.044593,0.140932,-0.124096,0.877751,0.116618,0.402831,-0.039474,-0.567695,0.337826,-0.209195,0.563046,-0.036079,0.307849,-0.073357,0.487536,-0.418495,-0.549797,-0.369156,-0.129114,0.386815,0.471143,0.364513,0.146478,-0.815068,-0.517442,-0.005309,0.4032,0.252856,0.148734,0.058259,0.318133,0.818755,0.124153,0.141714,0.247257,0.407013,0.309511,-0.237638,-0.464411,-0.20205,-0.76032,-0.664586,-0.365074,-0.507324,-0.266754,-0.34959,0.453704,-0.26015,0.076459,0.520029,0.946844,-0.108397,-0.270349,-0.078446,0.080625,0.413321,0.431656,-0.481309,0.288052,-0.580401,0.349287,-0.506699,0.355282,0.435731,-0.107212
457,0.070008,-0.167639,0.253636,-0.388816,-0.466556,-0.771879,-0.157853,-0.411658,0.153838,0.673331,0.184421,0.480112,-0.291729,-0.074281,0.268846,0.146071,0.600416,-0.435628,0.537578,0.135101,0.2487,-0.068747,-0.003953,-0.189533,-0.61947,0.018913,-0.397231,0.305317,0.245132,0.174889,0.31177,-0.316621,-0.891857,-0.036544,-0.536099,0.041372,0.134073,-0.001867,0.841149,0.163008,-0.016793,0.168186,-0.533486,-0.039014,0.073267,0.411334,-0.055189,-0.136827,-0.203826,0.453496,0.104417,-0.414658,0.044746,0.491027,-0.280962,0.268795,0.597209,-0.404666,-0.501183,-0.787611,-0.014435,0.287081,-0.083812,0.047355,-0.091966,0.151415,0.648277,0.047893,-0.410411,0.24203,0.434658,-0.236727,0.073415,0.196839,-0.555283,-0.103432,-0.426394,0.190791,-0.699766,-0.049942,-0.40929,0.008644,0.240062,0.233245,0.076323,0.408308,-0.007059,-0.214996,0.840518,-0.173561,0.046358,0.1016,-0.040515,-0.127822,-0.565817,0.103299,-0.339088,-0.140323,0.242868,-0.114934
458,0.101894,-0.550113,0.420692,-0.374012,0.134329,0.159673,0.159059,-0.277189,0.04886,0.416703,0.672096,0.040187,-0.288263,0.041013,0.160502,0.095844,0.691071,0.384419,0.468292,0.345457,-0.187723,-0.154108,-0.093967,0.137244,-0.546475,0.197449,-0.377235,-0.068742,-0.01928,0.072974,0.200508,-0.46334,-0.513904,0.164078,-0.513519,0.252899,0.091353,0.08407,0.023218,0.106269,-0.156868,-0.335472,-0.464189,-0.090132,0.105253,0.001465,0.342504,-0.304295,-0.177258,0.681508,-0.096356,-0.125867,-0.045614,0.221847,0.030549,-0.11136,0.441739,0.430426,-0.708286,-0.097898,0.402111,-0.004979,0.191554,0.117869,-0.267527,0.254114,0.058626,-0.460447,-0.303543,0.401503,0.291498,-0.100632,0.044495,-0.259665,-0.56201,-0.112006,0.186391,-0.622715,-0.319226,-0.235287,-0.233652,-0.103981,0.233405,-0.392236,0.14306,0.190917,0.050778,-0.234011,0.305874,-0.189953,-0.15428,-0.040394,0.065971,0.174536,-0.20771,0.431774,-0.068739,0.003558,-0.27614,-0.296058
459,0.260354,-0.305845,0.583293,-0.032585,-0.479601,-0.496681,0.361411,-0.704375,0.234888,0.513339,0.148623,0.426821,-0.427888,-0.131774,0.246899,0.22227,0.562413,-0.215974,0.22469,0.190699,0.345307,0.075407,-0.067074,0.056814,-0.487414,-0.162606,-0.182174,0.176401,0.423493,0.485162,0.03368,-0.881509,-0.574633,-0.15404,-0.245088,0.172835,0.039776,-0.02851,0.066385,0.154433,0.285582,0.186028,-0.493012,-0.348089,0.027113,0.768539,-0.036769,-0.015229,-0.474455,0.254286,0.172635,-0.160613,0.550092,0.287095,-0.042377,-0.136492,0.32191,0.033889,-0.234517,-0.353728,0.141017,-0.226375,0.057859,0.249613,-0.279244,0.017801,0.722074,-0.154033,-0.35131,0.405772,0.303674,-0.40579,0.178847,-0.147871,-0.79832,-0.110818,-0.250952,0.31019,-0.932626,-0.115348,0.166527,-0.156953,-0.238793,0.066435,-0.028416,0.167938,-0.252792,-0.447599,0.565824,-0.213452,0.040376,0.068277,0.245189,-0.438866,-0.482219,-0.07377,-0.598042,-0.145365,0.233935,-0.160376
460,0.014494,-0.519286,0.802507,-0.148116,-0.584131,-0.397702,0.290892,-0.728361,0.412911,0.573088,0.369446,0.451878,-0.445102,-0.227544,0.292902,0.082439,0.768163,-0.200952,0.108742,-0.019303,0.320369,0.211915,-0.074224,-0.257744,-0.600991,-0.045325,-0.457229,0.316541,0.533537,0.515179,0.163184,-0.855448,-0.452209,-0.250932,-0.491846,0.21691,0.034069,-0.027743,0.33606,-0.092436,0.314729,0.248457,-0.642365,-0.310993,-0.071251,0.676008,0.279666,-0.035058,-0.559598,0.239468,0.33694,-0.340617,0.583242,0.257331,-0.076131,-0.019965,0.372786,0.155713,-0.298661,-0.450867,0.242139,-0.106642,0.11323,0.273683,-0.395585,0.101743,0.624325,0.091016,-0.412042,0.439988,0.033472,-0.624089,0.106356,-0.035568,-0.732046,0.057667,-0.102761,0.188923,-1.000659,0.066585,0.278735,-0.075711,-0.183118,0.064939,-0.171668,0.415999,-0.153112,-0.406515,0.219823,-0.236758,0.31123,-0.022806,0.224387,-0.435486,-0.51531,-0.109449,-0.52572,0.000893,0.440315,-0.217634
461,0.154105,-0.041318,1.107021,-0.374263,-0.512634,-0.519889,0.184923,-0.452209,0.170356,0.336583,0.266304,0.143336,-0.592795,-0.361785,-0.01105,0.413935,0.992188,-0.090309,0.041135,-0.044771,0.325406,-0.107269,0.1479,-0.638523,-0.655582,0.026262,-0.156405,0.122339,0.635666,0.188168,0.474686,-0.793472,-0.876202,-0.222629,-0.474314,0.212827,0.020187,-0.187048,0.593274,0.132555,0.685129,0.337898,-0.579742,-0.408576,-0.276974,0.612251,0.395017,0.171062,-0.652067,0.294439,0.154495,-0.36102,0.562499,0.007666,-0.363879,-0.100388,0.438189,-0.135427,-0.549139,-0.532404,0.263095,-0.123258,-0.079383,0.306211,-0.186251,0.100523,0.753304,-0.068524,-0.364943,0.587272,0.052982,-0.53571,-0.222796,-0.20984,-0.955765,-0.188108,0.017447,0.10457,-0.841121,0.021492,-0.019522,0.260044,0.022369,0.389422,-0.087818,0.403989,0.03127,-0.211442,0.022838,-0.304705,0.22526,0.081709,0.085703,-0.443214,-0.481979,-0.215913,-0.24101,-0.259495,-0.037812,-0.125815
462,0.065719,0.059767,0.247492,-0.186856,-0.318803,-0.203549,0.126763,-0.388561,0.050744,0.174831,0.347801,0.255359,-0.382799,-0.630717,-0.033124,0.129704,0.613645,-0.018987,0.036844,-0.200963,0.306316,0.065793,0.120136,0.057732,-0.310345,-0.38029,-0.227156,-0.216177,0.46202,0.305241,0.135648,-0.276962,-0.465867,-0.208092,-0.347075,-0.020257,-0.305047,0.415457,0.388959,0.186424,0.452799,-0.147418,0.043539,-0.142894,-0.438678,0.192149,0.093496,0.173908,-0.366341,0.407873,0.165665,-0.224573,-0.047451,-0.099602,0.007691,0.063551,0.332816,-0.180138,-0.751768,-0.369185,0.103027,0.113919,-0.471391,0.070699,-0.425655,-0.17993,0.233861,0.131268,-0.187418,0.078503,0.291509,-0.041054,-0.035617,-0.277536,-0.241522,-0.188282,-0.396183,0.007325,-0.812407,0.053227,-0.002536,-0.066702,-0.106155,-0.030344,-0.168204,0.212429,0.157062,-0.409127,0.08762,0.058109,0.041631,-0.317662,0.436198,-0.491929,-0.062176,0.13793,-0.407678,0.136366,-0.382975,-0.013797
463,0.021112,-0.226767,-0.073263,-0.056394,0.090926,-0.299004,-0.537724,-0.300586,0.354246,0.689683,0.280762,0.489016,-0.459669,-0.393825,0.213261,0.506193,0.606238,-0.017847,0.025574,0.332293,0.302037,-0.19185,-0.152953,0.164482,-0.73769,-0.067101,0.240934,0.022755,0.190549,-0.127972,0.003109,-0.016826,-0.701654,0.056861,-0.865148,0.321384,-0.216533,0.491324,0.052328,0.063779,0.255531,-0.393208,-0.1558,0.039361,-0.513226,0.29311,0.475694,0.257912,-0.018293,0.166502,0.320908,-0.517107,-0.428706,0.099776,-0.325602,0.236359,0.195185,-0.468414,-0.305571,-0.540198,0.227236,-0.086412,-0.090346,-0.227342,-0.536331,0.238215,0.468209,-0.072084,-0.338705,-0.070723,-0.113824,-0.074369,-0.131401,-0.316787,-0.74712,-0.441932,-0.494083,-0.727485,-0.441401,0.11258,-0.13546,0.38895,0.041642,-0.329018,-0.608706,0.145393,0.238474,0.405796,0.365947,-0.252847,-0.222778,-0.06585,-0.410648,0.471898,-0.427711,-0.048748,-0.313131,0.151448,-0.267027,0.200295
464,0.002579,-0.160092,0.06941,-0.583335,-0.143296,-0.07128,-0.336748,-0.788206,0.37311,0.17673,0.384643,0.407718,-0.376727,-0.346616,0.23046,0.422764,0.498016,-0.415967,-0.020814,0.188427,0.177788,-0.077645,0.046478,0.197659,-0.314229,-0.600488,-0.053975,0.254547,0.118593,-0.302073,0.549658,0.126535,-0.352431,0.034855,-0.632826,0.302715,-0.205375,0.243797,0.088722,0.421276,-0.093675,-0.075416,-0.226674,0.190685,-0.219459,0.121392,0.307685,0.449833,0.266097,0.481262,0.220889,-0.12857,-0.453309,0.349352,0.033679,-0.158158,0.015448,-0.261736,-0.160852,-0.279227,0.164925,0.295379,-0.04444,0.162169,-0.293907,0.064878,0.966535,-0.462716,-0.197795,-0.367715,0.135877,0.117691,0.418917,-0.293064,-0.409563,-0.467536,-0.81091,0.008123,-0.375171,-0.518554,-0.225993,0.242865,0.284712,0.061505,-0.288722,0.298038,0.145898,-0.091278,-0.113519,-0.128762,-0.095129,0.119448,-0.409316,0.241942,-0.517086,0.062266,-0.331179,0.080188,0.155272,0.182956
465,0.449877,-0.420367,1.54633,-0.677146,0.334535,-0.496245,-0.079162,-0.031579,0.272309,0.268095,0.875399,0.900132,-0.361705,-0.103382,0.049112,0.100955,0.484699,0.03104,0.55514,-0.099892,0.211097,-0.019363,-0.4025,-0.508475,-0.118355,-0.012245,-0.139192,-0.668146,-0.905466,-0.336716,0.199672,-0.420171,0.009872,0.148926,0.548222,0.441171,0.535212,0.044631,0.356693,0.886164,0.565663,-0.009533,-0.250364,-0.477717,-0.443619,0.531178,0.338556,0.48969,0.255708,1.027517,0.520801,0.231096,0.670599,0.468355,1.103197,-0.328306,0.513291,-0.523476,0.040348,0.608142,1.151531,0.314795,-0.663582,-0.380466,-0.4406,0.096677,0.843451,-0.250836,-0.610417,0.588647,-0.002991,-0.662911,-0.539035,-0.37724,-0.640902,-0.773427,-0.682486,-0.557014,-0.567353,-0.043585,0.288595,0.598913,0.002782,-0.010256,-0.121527,0.08057,0.150639,0.444393,0.021058,0.539259,0.145555,0.654508,-0.22381,-0.014171,0.302467,-0.355427,-0.394593,0.166816,0.195923,0.225247
466,-0.558163,-0.006349,0.466008,0.150178,0.669843,-0.261442,0.411556,-0.39343,-0.242686,0.191186,0.126529,0.006756,-0.480743,-0.187392,0.664087,1.005771,0.418461,0.235652,0.862748,0.428392,0.440017,-0.146459,-0.756149,0.671512,-0.663967,-0.292491,-0.092949,0.127997,-0.416205,0.342314,0.121962,-0.295583,-0.735452,-0.139201,-0.892828,0.257053,-0.082798,0.525539,0.106524,0.247275,0.289696,0.140713,-0.294794,-0.319791,-0.184418,-0.151923,0.854684,0.318517,0.03154,0.540206,0.497042,-0.243569,0.024137,-0.260495,0.198676,0.012894,0.725877,0.240602,-0.631857,-0.415843,-0.130013,-0.147335,0.311017,0.000922,-0.236707,0.280378,-0.158881,-0.502063,-0.36081,0.009028,-0.084314,-0.212826,0.486092,-0.355979,-0.660997,-0.548207,-0.469684,-0.136299,-0.524205,-0.139961,-0.175398,0.844432,0.511778,-0.482421,-0.107418,-0.243891,-0.210116,-0.112126,0.09784,0.041626,0.12619,0.087944,-0.091735,0.321777,-0.08472,-0.303816,-0.538395,-0.331999,-0.077735,-0.079218
468,-0.118743,0.181588,0.801964,-0.327132,0.059067,-0.234957,-0.418834,-1.098834,0.607523,0.195376,0.977015,0.102062,-0.801498,-0.055145,0.407964,-0.034906,0.790515,0.194098,0.614569,-0.558468,-0.083726,0.248203,-0.517362,-0.514724,-0.767263,0.556569,-0.578898,0.269557,0.435239,-0.038316,-0.442133,-0.118946,0.282007,-0.122671,-0.804231,0.088321,-0.138123,-0.199211,0.42227,-0.102388,0.634272,-0.258042,-0.046582,0.16813,-0.544103,0.182315,0.79612,0.972299,-0.457247,0.095743,0.464805,-0.511995,0.477396,0.013486,-0.394476,0.043853,0.374268,0.103596,0.282326,-0.151397,0.353268,-1.087899,-0.274209,0.290405,-0.183566,0.442442,-0.197007,-0.767243,-0.331271,0.415805,0.043478,-0.14786,-0.832765,0.163355,-0.824023,-0.029254,-0.021464,0.139501,-1.061895,0.042195,0.595119,0.513293,-0.08063,0.202687,0.049906,0.082481,-0.383573,0.006717,-0.70312,-0.319891,-0.248157,0.221164,-0.375336,-0.278136,-0.789334,0.206903,-1.192167,-0.573754,0.739247,-0.165128
469,0.474988,-0.000136,0.994361,-0.332173,-0.397116,-0.184797,0.071451,-0.667747,0.533369,0.44485,0.713115,0.411774,-0.127807,-0.336482,0.4988,0.331352,0.795373,0.225955,-0.08381,0.008673,0.468833,-0.082154,0.36003,-0.14525,-0.627701,-0.008526,-0.369554,0.200287,0.836944,0.25367,0.045176,-0.582585,-0.796664,0.296396,-0.716007,0.170594,-0.255491,-0.170209,0.127418,-0.224174,0.725791,0.201089,-0.180931,-0.374499,-0.118967,1.091437,0.512942,-0.063546,-0.159133,0.275554,0.214592,-0.029086,0.302515,-0.20247,0.072553,0.072618,0.466655,-0.115161,-0.40853,-0.497955,0.430011,-0.066451,0.442756,0.143088,-0.442035,0.420697,0.465367,-0.184892,-0.348673,0.446578,-0.00223,-0.062387,0.337458,-0.252515,-0.583604,-0.274221,-0.021955,-0.489464,-0.709599,-0.096909,0.080307,0.304002,-0.292112,0.04908,-0.419608,0.013981,-0.145619,-0.455676,0.041081,-0.237177,0.44993,0.033821,0.183118,-0.171446,-0.334581,0.76719,-0.551012,-0.292902,-0.268216,0.08995
471,-0.139099,-0.233682,0.996713,-0.394656,0.113504,0.196717,-0.100539,-0.417894,0.077214,0.480684,0.923736,0.048071,-0.486596,-0.499776,0.836574,0.401197,0.546613,0.180424,0.491238,-0.062215,-0.24128,0.155344,-0.206703,0.184264,-0.899019,0.023519,-0.293895,-0.053784,0.308607,0.226531,0.128569,-0.952068,-0.465036,0.303906,-0.298233,0.458444,0.169518,-0.389099,-0.217229,0.356051,0.440578,-0.249932,-0.254897,0.101223,-0.214735,0.116433,1.46427,0.132186,-0.151937,0.721265,0.31807,0.201901,0.012784,-0.424734,0.091525,-0.139339,0.738278,0.494328,-1.110459,-0.085215,0.62162,0.111463,-0.083644,-0.221745,-0.491647,0.463669,0.605246,-0.659414,-0.271642,0.530294,0.149645,0.275235,0.105772,-0.311786,-0.928995,-0.223146,0.045926,-0.647693,-0.637748,-0.272432,0.128655,-0.010592,0.103068,-0.381507,0.401526,0.379006,0.120615,-0.125231,0.555013,-0.215448,0.35486,-0.09299,0.474152,0.110166,-0.114341,0.129074,-0.382782,-0.349343,-0.281056,-0.094783
472,-0.361799,-0.641518,0.063516,-0.906097,-0.308081,0.093035,-0.522057,-0.143482,-0.022717,0.40321,0.896642,0.201381,-1.062199,-0.701705,0.325213,0.281977,0.484665,-0.025479,0.173898,0.071534,-0.381352,-0.318819,-0.274331,-0.047418,-0.472239,-0.02603,0.491824,0.037922,0.140082,-0.170823,0.133701,-0.016901,-0.736632,0.004997,-0.463102,0.224559,-0.650102,0.608839,-0.149932,0.321969,-0.308999,-0.458061,-0.07887,-0.31345,-0.440314,0.066211,0.716355,0.03067,0.034414,0.717444,0.660987,-0.620357,-0.210576,0.165733,0.551247,0.647713,0.133163,-0.193285,0.205862,-0.093613,0.347993,0.278369,0.222152,0.117405,-0.27931,0.128444,0.569367,-0.712435,-0.21158,-0.071631,0.547978,-0.17922,0.085328,-0.137561,-0.073281,-0.988337,-0.770379,0.038414,-0.400763,0.103844,-0.010917,0.40619,0.017616,0.264985,-0.052262,0.421762,0.248194,-0.24869,0.065566,-0.366621,0.105434,0.270867,-0.714355,0.311072,-0.632312,-0.052459,-0.529065,0.032424,0.349257,-0.091133
474,0.12601,-0.473509,0.376146,-0.613154,0.010414,0.164196,0.204657,-0.643278,0.354347,0.18981,0.556336,0.369197,-0.547471,-0.471348,0.114468,0.110259,0.640324,0.110525,0.014561,0.7167,0.427515,-0.253076,-0.042135,-0.196941,-0.652271,-0.298186,-0.418977,0.374134,0.487254,0.393366,0.017404,-0.805986,-0.637335,0.268909,-0.436424,0.21953,0.181138,-0.328105,0.025666,0.065091,-0.031591,0.057302,-0.30098,-0.291636,-0.075598,0.932391,0.742861,-0.331599,0.086296,0.344865,0.188433,-0.096141,0.371069,0.017803,0.259317,-0.029559,0.452937,-0.11811,-0.464653,0.164873,0.103918,0.226898,0.085763,0.138139,-0.044272,-0.033349,0.714634,-0.262108,-0.2893,0.323482,0.209562,-0.194091,0.900332,-0.647448,-0.552571,0.154088,-0.039988,-0.376793,-1.003621,-0.037758,0.275983,0.612913,-0.07085,0.129744,0.042977,0.350365,0.040426,-0.40003,-0.008626,-0.318154,0.006559,-0.079775,0.246463,0.10137,-0.193408,0.181746,-0.385874,-0.113698,-0.079789,0.292341
475,0.091632,0.096754,0.889136,-0.523929,-0.039988,-0.246443,-0.17231,0.208549,0.821867,0.443511,0.688073,0.604994,-0.316052,-0.313754,0.567651,-0.142037,0.698705,-0.334183,0.218569,0.335083,0.237184,0.054052,-0.775089,0.305532,-1.023873,0.402321,-0.180951,-0.227417,0.017873,0.231313,0.553793,-0.212163,-0.517817,0.101892,-0.621449,0.192339,-0.350243,0.131959,0.501086,0.89274,0.483436,0.142452,-0.164868,-0.269994,0.374515,0.336858,1.012971,-0.04757,0.211601,0.606002,-0.199837,-0.005154,-0.052284,0.757296,-0.372752,-0.066082,0.283913,-0.062947,-0.696955,0.237124,0.458815,-0.097721,-0.166895,-0.367701,0.046876,0.176793,0.728276,-0.19876,0.041442,0.412218,0.070112,-0.259974,-0.020487,-0.637357,-0.513897,-0.384915,-0.33002,-0.220407,-0.537998,-0.200994,-0.214441,0.01423,0.092345,-0.274111,0.213711,0.938901,0.18055,-0.163683,0.65129,0.308587,-0.271283,0.150144,-0.252216,0.613586,-0.269069,-0.135267,0.057061,-0.447311,-0.262751,-0.203047
476,0.372196,-0.150694,0.927956,-0.354233,-0.508566,-0.20395,0.174126,-0.71807,0.291249,0.237874,0.53156,0.357969,-0.092369,-0.45074,0.349932,0.313512,0.487379,0.003677,0.119823,0.46507,0.625326,-0.113736,0.20214,0.08954,-0.63021,-0.227902,-0.270483,0.509659,0.465133,0.469275,0.19532,-0.558132,-0.64231,0.695469,-0.264124,0.093612,-0.050435,-0.170174,0.116306,-0.106875,0.635471,0.034273,-0.142043,-0.24198,-0.263842,0.816374,0.464566,0.000262,-0.153261,0.0484,0.144637,-0.051831,0.024145,-0.171719,0.154747,-0.032678,0.398473,0.065025,-0.45892,-0.249102,0.30874,0.188016,0.121559,0.063877,-0.540892,0.139013,0.297116,0.018153,-0.335958,0.492971,0.497075,-0.013611,0.469327,-0.547081,-0.476918,-0.398053,-0.040927,-0.270352,-0.572158,-0.027701,-0.164522,0.188723,-0.113565,0.18011,-0.00516,0.209844,-0.315964,-0.390108,0.174006,-0.217204,0.260863,0.042384,0.312645,-0.404509,-0.171753,0.368204,-0.432797,-0.234416,-0.504969,-0.069691
477,0.129229,-0.237413,0.399223,0.105197,-0.430445,-0.186202,-0.532732,-0.692546,0.233635,-0.135402,0.353745,0.226781,0.019746,-0.522393,0.383301,0.429051,0.544251,0.090386,0.074478,0.861219,0.24438,0.446149,-0.03282,0.075849,-0.400681,-0.165535,-0.292134,-0.157808,0.045549,0.358411,0.102971,0.008845,-0.566236,0.050338,-0.4219,0.250882,-0.130426,-0.313491,-0.355441,0.119767,0.748956,0.013075,-0.134596,-0.10433,-0.187705,0.539858,-0.025774,0.219011,0.482582,0.184389,0.033839,-0.243274,0.1682,-0.0666,-0.430675,-0.066938,0.528509,0.036216,-0.335773,-0.120173,0.111698,0.10186,0.236624,0.101223,-0.5152,0.591026,0.465342,-0.129418,-0.373153,0.245463,0.613454,0.219112,0.05323,-0.784319,-0.575005,-0.896153,-0.239464,0.139696,-0.449077,-0.263125,0.094503,0.257131,-0.547143,0.03645,-0.186844,0.179016,-0.194829,-0.154459,-0.233038,-0.011917,0.032944,0.5363,0.019348,-0.268103,-0.138207,0.343747,-0.630678,0.034543,-0.589592,-0.111381
478,0.510019,0.00911,0.649737,-0.352478,-0.071449,-0.111944,0.466972,-0.791974,0.61241,0.252036,0.695675,0.548233,-0.419499,0.023899,0.377081,0.262534,0.243997,-0.119362,0.497631,0.245742,0.578983,-0.280396,0.257089,-0.005997,-1.174807,-0.217063,0.019869,0.547033,0.433043,0.522026,-0.018705,-0.46579,-0.552784,0.599375,-0.321673,0.860775,0.16683,-0.173598,0.205406,-0.287782,0.084971,0.185811,-0.100243,-0.073513,0.114018,1.145886,0.632546,-0.113897,-0.111583,0.156321,0.334176,0.344099,0.349288,-0.125379,0.309446,-0.289708,0.562142,0.255811,-0.379073,0.023319,0.341335,0.084601,0.24025,0.058491,-0.315966,0.26058,0.448267,-0.359243,-0.320657,0.470796,0.374473,0.009861,0.264318,-0.456049,-0.608811,-0.459219,0.084863,-0.245505,-0.558177,-0.037242,-0.06181,0.249753,0.108572,0.141444,-0.100777,0.245117,-0.347745,-0.433581,0.059198,-0.230541,0.323548,-0.054767,0.158555,-0.322079,0.092601,0.638869,-0.497505,-0.081025,-0.324092,-0.208652
